"L","M","U","G","Vaccine_type","Range"
0.0247020159968002,0.0478356747354709,0.0736920257250984,"Access","AIV",75.1724137931034
0.0240439817853883,0.0476142601479766,0.0735981937262659,"Access","AIV",77.5862068965517
NA,NA,NA,"Access","AIV",80
0.013452619608784,0.0263180943458581,0.0412499802961179,"eir","AIV",5
0.0178532998568159,0.0335372789087306,0.050878253258121,"eir","AIV",22.0689655172414
0.0203445142409099,0.0392301385186778,0.058581600957821,"eir","AIV",39.1379310344828
0.0209848935183473,0.0408549553125302,0.0626408407094609,"eir","AIV",56.2068965517241
0.0233294033009455,0.0448159202743406,0.0672615786937208,"eir","AIV",73.2758620689655
0.0245629599274966,0.047035466901056,0.0702174195579233,"eir","AIV",90.3448275862069
0.0252048266775847,0.048673837505986,0.0728589017187728,"eir","AIV",107.413793103448
0.0263744923505603,0.0508795623141122,0.0749500393003628,"eir","AIV",124.48275862069
0.0283841525743712,0.0543531951292564,0.0791853270220896,"eir","AIV",141.551724137931
0.0298415707632905,0.0555410232456269,0.0813211744786706,"eir","AIV",158.620689655172
0.0316778447269613,0.0576718370205551,0.0843230151635407,"eir","AIV",175.689655172414
0.0323578087172468,0.0583660076956108,0.0843120355568758,"eir","AIV",192.758620689655
0.0333336131785985,0.060632621546657,0.0877054873326444,"eir","AIV",209.827586206897
0.0332555138549376,0.060904741760163,0.0890268251516004,"eir","AIV",226.896551724138
0.0348488336284364,0.0628989145456903,0.0907219216865881,"eir","AIV",243.965517241379
0.0326641419510144,0.0611730025596847,0.0903359727732358,"eir","AIV",261.034482758621
0.0336827250420774,0.063158670141368,0.0925267982188829,"eir","AIV",278.103448275862
0.0352517543421978,0.0642323265049733,0.0930556973816168,"eir","AIV",295.172413793103
0.0359821540803903,0.0644887075478024,0.0933261136507093,"eir","AIV",312.241379310345
0.0373797606572095,0.0663588277659447,0.0959122266565664,"eir","AIV",329.310344827586
0.0387645708805223,0.0685804864930732,0.0977211315060933,"eir","AIV",346.379310344828
0.0371954279561719,0.0672452318515358,0.0971708746273234,"eir","AIV",363.448275862069
0.0374835816938248,0.0678877792599906,0.0970938313096135,"eir","AIV",380.51724137931
0.0361640528404105,0.066849366227998,0.0981171040287028,"eir","AIV",397.586206896552
0.0365820578654082,0.0675774910727818,0.0980991830110339,"eir","AIV",414.655172413793
0.0372353998734593,0.0683347906651701,0.0992559161681758,"eir","AIV",431.724137931035
0.0375641262654062,0.0683657411939903,0.0997473808130553,"eir","AIV",448.793103448276
0.0387216876741221,0.0695393360473688,0.101124721210615,"eir","AIV",465.862068965517
0.0395887624398329,0.0694959279450269,0.100728147922273,"eir","AIV",482.931034482759
NA,NA,NA,"eir","AIV",500
0.0214339997785933,0.0419930414520116,0.0648076475371097,"half_life","AIV",0.5
0.0225963366597515,0.0434685036291639,0.0664996493553866,"half_life","AIV",0.53448275862069
0.0232250359607786,0.0446377336882568,0.0686308918729217,"half_life","AIV",0.568965517241379
0.0240688580105224,0.0460928897226848,0.0702119133521036,"half_life","AIV",0.603448275862069
0.0243117867045804,0.0467023615644175,0.0718744093250173,"half_life","AIV",0.637931034482759
0.0248541482682453,0.0475359568238943,0.073240821273127,"half_life","AIV",0.672413793103448
0.0259954560492022,0.0500122564192952,0.0761575231100079,"half_life","AIV",0.706896551724138
0.026557903830383,0.0512760088682281,0.0780103285728894,"half_life","AIV",0.741379310344828
0.0265643751235315,0.0517352696355985,0.0793095790151684,"half_life","AIV",0.775862068965517
0.0278542756021876,0.0537995890816749,0.0809493568601652,"half_life","AIV",0.810344827586207
0.0286495817726826,0.0532444483467261,0.0802614823458389,"half_life","AIV",0.844827586206897
0.0298789995343211,0.0562364369977631,0.0841950061981171,"half_life","AIV",0.879310344827586
0.0298217363796302,0.0558919942126746,0.0837370005645735,"half_life","AIV",0.913793103448276
0.0299057032134581,0.0572608681111334,0.0858598962629449,"half_life","AIV",0.948275862068966
0.0301499622633454,0.0573288408735368,0.0864389733240449,"half_life","AIV",0.982758620689655
0.0318154692346208,0.0591011329295471,0.0883429451419793,"half_life","AIV",1.01724137931034
0.0312806614720547,0.0593379543499052,0.0892356760628615,"half_life","AIV",1.05172413793103
0.0326810550339451,0.0605614478695758,0.0895527197382761,"half_life","AIV",1.08620689655172
0.0322815240348397,0.0610730934416553,0.0911457140403565,"half_life","AIV",1.12068965517241
0.0328802135057517,0.0618772653116042,0.0928408276952926,"half_life","AIV",1.1551724137931
0.0325125676954185,0.0611779186289853,0.0920024164414513,"half_life","AIV",1.18965517241379
0.0340601726504169,0.0628253752440795,0.093248672316372,"half_life","AIV",1.22413793103448
0.0342443560951692,0.0641785007658014,0.0947934689836382,"half_life","AIV",1.25862068965517
0.0346443645769237,0.0651690154601597,0.0957730197952579,"half_life","AIV",1.29310344827586
0.0355151614581685,0.0654538809660847,0.0970656181396818,"half_life","AIV",1.32758620689655
0.0351862222139013,0.0660363252488685,0.0976731887789913,"half_life","AIV",1.36206896551724
0.0365792766522782,0.0672606847850514,0.098639370436952,"half_life","AIV",1.39655172413793
0.0365231206208397,0.0668868576682667,0.0983052528384042,"half_life","AIV",1.43103448275862
0.0365013990883936,0.066506429809785,0.0977643931853607,"half_life","AIV",1.46551724137931
NA,NA,NA,"half_life","AIV",1.5
0.0514447705361521,0.0928489095178351,0.132097722236619,"Coverage","BSV",60
0.0516121928202213,0.0951083496517796,0.135097963889855,"Coverage","BSV",61.3793103448276
0.0531059772918817,0.0970503055624619,0.13650566152683,"Coverage","BSV",62.7586206896552
0.0524166240637703,0.0972928470286624,0.138475390913351,"Coverage","BSV",64.1379310344828
0.0554385576000732,0.100107583808832,0.141567589302983,"Coverage","BSV",65.5172413793103
0.0556225519248876,0.100878489501566,0.142205450699638,"Coverage","BSV",66.8965517241379
0.0570909522602478,0.102797101086255,0.145143654796163,"Coverage","BSV",68.2758620689655
0.0585300719588379,0.10507525675921,0.14727262663015,"Coverage","BSV",69.6551724137931
0.0580576020349304,0.105597417346618,0.150386739372359,"Coverage","BSV",71.0344827586207
0.05985139633941,0.108104165821163,0.152861533506527,"Coverage","BSV",72.4137931034483
0.0621671649717542,0.111448890003562,0.156066321907242,"Coverage","BSV",73.7931034482759
0.0615775604039952,0.110782207356738,0.156666901820774,"Coverage","BSV",75.1724137931034
0.0624143371855486,0.113691634343874,0.160339488573405,"Coverage","BSV",76.551724137931
0.0636926981411865,0.114807472276566,0.161671746972975,"Coverage","BSV",77.9310344827586
0.0651774590236342,0.117278127320391,0.163956745813922,"Coverage","BSV",79.3103448275862
0.0664060038032102,0.118128702025061,0.167128629561587,"Coverage","BSV",80.6896551724138
0.0670643724983644,0.119944672028077,0.169263351652653,"Coverage","BSV",82.0689655172414
0.0678046318139495,0.120386489253451,0.171697418918469,"Coverage","BSV",83.448275862069
0.067254826025015,0.123924957437623,0.175164151141749,"Coverage","BSV",84.8275862068966
0.0697032584955606,0.124044278230317,0.175159295229216,"Coverage","BSV",86.2068965517241
0.0712632844388104,0.126893320492061,0.178147568222675,"Coverage","BSV",87.5862068965517
0.0706234097148198,0.125380251437068,0.178886288741764,"Coverage","BSV",88.9655172413793
0.0752387620683678,0.130201082966461,0.182788603586368,"Coverage","BSV",90.3448275862069
0.0734775396399536,0.130222858432681,0.183911315812638,"Coverage","BSV",91.7241379310345
0.0730814823736526,0.130130420796665,0.185630233954721,"Coverage","BSV",93.1034482758621
0.0755591983795365,0.133315974667866,0.18818798157177,"Coverage","BSV",94.4827586206897
0.0771395063374142,0.133444644096475,0.187990265272848,"Coverage","BSV",95.8620689655172
0.0801993886333465,0.137650462783692,0.19141707252034,"Coverage","BSV",97.2413793103448
0.0799675655612972,0.137244493041576,0.192204949984878,"Coverage","BSV",98.6206896551724
NA,NA,NA,"Coverage","BSV",100
0.0413170198509588,0.0809948843563395,0.124418510948942,"initialEfficacy","BSV",0.5
0.0450998400959802,0.0863425599546827,0.128980854782628,"initialEfficacy","BSV",0.517241379310345
0.0455248938906579,0.0874719557335133,0.130598340891062,"initialEfficacy","BSV",0.53448275862069
0.0462839843319751,0.0890462509695272,0.133692326183829,"initialEfficacy","BSV",0.551724137931034
0.0499366564926972,0.0939703374232486,0.136677995412821,"initialEfficacy","BSV",0.568965517241379
0.053182512642552,0.0974609534788788,0.141312624334389,"initialEfficacy","BSV",0.586206896551724
0.0529118306324047,0.0978088836058677,0.142704820262948,"initialEfficacy","BSV",0.603448275862069
0.0559288320696804,0.102768300105771,0.146808345604376,"initialEfficacy","BSV",0.620689655172414
0.0565804015706396,0.10398265367826,0.148491965894437,"initialEfficacy","BSV",0.637931034482759
0.0591683941134189,0.106519666274548,0.151177243955571,"initialEfficacy","BSV",0.655172413793103
0.0623442786064423,0.11061063331309,0.156517712110645,"initialEfficacy","BSV",0.672413793103448
0.0632053766643448,0.11276757265106,0.157964449588899,"initialEfficacy","BSV",0.689655172413793
0.0637508292047424,0.11374135547866,0.160217166213765,"initialEfficacy","BSV",0.706896551724138
0.0650537086698191,0.115470502331861,0.160739148982979,"initialEfficacy","BSV",0.724137931034483
0.0673220950644884,0.118228366593843,0.164123468767105,"initialEfficacy","BSV",0.741379310344828
0.070044549056099,0.121743268956211,0.166653498435751,"initialEfficacy","BSV",0.758620689655172
0.0720734053180908,0.124537574387529,0.169950717990881,"initialEfficacy","BSV",0.775862068965517
0.0704805977534332,0.123617093862916,0.169713087479157,"initialEfficacy","BSV",0.793103448275862
0.0729055093687573,0.125354940369481,0.172148321235128,"initialEfficacy","BSV",0.810344827586207
0.0760727690333659,0.129434116115381,0.174970325206513,"initialEfficacy","BSV",0.827586206896552
0.0755274554565234,0.129804933694605,0.175253375929318,"initialEfficacy","BSV",0.844827586206897
0.0765168026259934,0.1299030011755,0.176936298467914,"initialEfficacy","BSV",0.862068965517241
0.0777802422698468,0.132514204293354,0.17755014037003,"initialEfficacy","BSV",0.879310344827586
0.0779679420881205,0.132820927382404,0.178450893935523,"initialEfficacy","BSV",0.896551724137931
0.0790986811609687,0.134977858493517,0.180415870444727,"initialEfficacy","BSV",0.913793103448276
0.0819577048902318,0.137842775347362,0.181579438622805,"initialEfficacy","BSV",0.931034482758621
0.0854904105252043,0.13910772136587,0.181935497950295,"initialEfficacy","BSV",0.948275862068966
0.083247136202831,0.139064235215906,0.182350992447105,"initialEfficacy","BSV",0.96551724137931
0.0865070386996792,0.140823530504915,0.182466355212176,"initialEfficacy","BSV",0.982758620689655
NA,NA,NA,"initialEfficacy","BSV",1
0.00237347383425392,0.00758743223658809,0.0159151304906176,"Degree_resistance","BSV",0
0.0105135358354615,0.0179087389426057,0.0283313776362597,"Degree_resistance","BSV",0.0344827586206897
0.0185740589359619,0.028743878456395,0.0414502332568867,"Degree_resistance","BSV",0.0689655172413793
0.0275898038984349,0.0407605383744306,0.0556838883950848,"Degree_resistance","BSV",0.103448275862069
0.0359832730392124,0.0518533796943575,0.0688646976093796,"Degree_resistance","BSV",0.137931034482759
0.0443716641446701,0.0624870952405491,0.0820476824729089,"Degree_resistance","BSV",0.172413793103448
0.0528553280483246,0.0731127375847246,0.0950320584228202,"Degree_resistance","BSV",0.206896551724138
0.0584842552037339,0.0815448237148248,0.105434447294685,"Degree_resistance","BSV",0.241379310344828
0.0646429034919937,0.0901855295533642,0.115527622028822,"Degree_resistance","BSV",0.275862068965517
0.0710731188618167,0.0978443257466228,0.12559808802261,"Degree_resistance","BSV",0.310344827586207
0.0768748151779162,0.104736194031215,0.133597775309648,"Degree_resistance","BSV",0.344827586206897
0.0815138312865814,0.111249424667209,0.14129386669354,"Degree_resistance","BSV",0.379310344827586
0.0856634780112627,0.116872176447585,0.148080686344553,"Degree_resistance","BSV",0.413793103448276
0.0913943437372505,0.123554748671941,0.155287061101072,"Degree_resistance","BSV",0.448275862068966
0.0955019355880673,0.128658523432262,0.161660603532606,"Degree_resistance","BSV",0.482758620689655
0.101047911441901,0.134411419738067,0.167359053501893,"Degree_resistance","BSV",0.517241379310345
0.105285473652735,0.138541833333789,0.171308351381656,"Degree_resistance","BSV",0.551724137931034
0.109025175587419,0.142399718840718,0.174593898552448,"Degree_resistance","BSV",0.586206896551724
0.112088297784563,0.146371722838678,0.179450831385508,"Degree_resistance","BSV",0.620689655172414
0.114963507695886,0.14901583832283,0.181611970301196,"Degree_resistance","BSV",0.655172413793103
0.116024180600272,0.151574837887725,0.185672252363002,"Degree_resistance","BSV",0.689655172413793
0.122533057154496,0.156789648723062,0.188907670708355,"Degree_resistance","BSV",0.724137931034483
0.123799879959875,0.157792418294661,0.190705450774991,"Degree_resistance","BSV",0.758620689655172
0.127135175107087,0.161810519651898,0.193293170494223,"Degree_resistance","BSV",0.793103448275862
0.129558027497514,0.164261136501696,0.196156144856063,"Degree_resistance","BSV",0.827586206896552
0.132396794912979,0.166867334598138,0.198695289802848,"Degree_resistance","BSV",0.862068965517241
0.135779732825262,0.170773068910588,0.201812804706673,"Degree_resistance","BSV",0.896551724137931
0.139009435390369,0.172502312037222,0.20328190434817,"Degree_resistance","BSV",0.931034482758621
0.139501102620555,0.173383697848463,0.204099886549719,"Degree_resistance","BSV",0.96551724137931
NA,NA,NA,"Degree_resistance","BSV",1
0.092948005280559,0.150105074185543,0.195802244090127,"Access","BSV",10
0.0935188074105902,0.149596176311781,0.194943328660381,"Access","BSV",12.4137931034483
0.0893604661532067,0.146311129410676,0.192885777884328,"Access","BSV",14.8275862068966
0.0869439984513327,0.142806433246035,0.189131993676205,"Access","BSV",17.2413793103448
0.0831651729357721,0.138986811380379,0.187412148917786,"Access","BSV",19.6551724137931
0.0823020562486306,0.137610368514437,0.184342774683189,"Access","BSV",22.0689655172414
0.0811767706115554,0.137089354870219,0.183284428244025,"Access","BSV",24.4827586206897
0.0774312147122291,0.131957341823887,0.17891199354722,"Access","BSV",26.8965517241379
0.0782561561898963,0.131842053023235,0.178489914376222,"Access","BSV",29.3103448275862
0.0724098811346799,0.127817198792532,0.175634571956653,"Access","BSV",31.7241379310345
0.0741065452342871,0.125317449993647,0.172495649507814,"Access","BSV",34.1379310344828
0.0706292974782144,0.121799464631102,0.168916818324642,"Access","BSV",36.551724137931
0.0680064829072069,0.120036242245161,0.166687176606212,"Access","BSV",38.9655172413793
0.0676688540411238,0.117786312287716,0.164417037448044,"Access","BSV",41.3793103448276
0.0618352793967827,0.112974790386389,0.160485281772193,"Access","BSV",43.7931034482759
0.0615588128408907,0.111626955841265,0.158398950074673,"Access","BSV",46.2068965517241
0.061141480244093,0.109502673127023,0.154590468100359,"Access","BSV",48.6206896551724
0.0600504030689672,0.108570550961608,0.152803863330729,"Access","BSV",51.0344827586207
0.0571289664773286,0.104598146639698,0.150023546809296,"Access","BSV",53.448275862069
0.0561129487208929,0.10162608057805,0.146187124233078,"Access","BSV",55.8620689655172
0.0546824295939659,0.102066377014083,0.146166069946916,"Access","BSV",58.2758620689655
0.0535204761577373,0.0985223385131967,0.142427606942531,"Access","BSV",60.6896551724138
0.0515687843205889,0.0970697445403511,0.139908438246466,"Access","BSV",63.1034482758621
0.0494248975511947,0.0948022730059749,0.137818302606726,"Access","BSV",65.5172413793103
0.0505176505503476,0.0936725572462896,0.136974377789282,"Access","BSV",67.9310344827586
0.0482395062327465,0.0913284115680391,0.133563792343792,"Access","BSV",70.3448275862069
0.0485715733563182,0.0908149671774202,0.131523796082327,"Access","BSV",72.7586206896552
0.0470021362941554,0.0894976888448985,0.130708933052508,"Access","BSV",75.1724137931034
0.0483524727807121,0.0882796125008543,0.128026165424193,"Access","BSV",77.5862068965517
NA,NA,NA,"Access","BSV",80
0.0228977899389243,0.0453928540980024,0.0709790091360253,"eir","BSV",5
0.0305470200494293,0.0572115837246533,0.0848160902477813,"eir","BSV",22.0689655172414
0.037498330270028,0.0686032645722604,0.0989286173066089,"eir","BSV",39.1379310344828
0.0439122696581683,0.0779890590489429,0.110212815567927,"eir","BSV",56.2068965517241
0.0516146495503252,0.0880702824618733,0.122083537560667,"eir","BSV",73.2758620689655
0.0556798805647689,0.0937124350960899,0.128817935447646,"eir","BSV",90.3448275862069
0.0585203711241013,0.0986948249110341,0.135212475006654,"eir","BSV",107.413793103448
0.0614389417863516,0.103563044569491,0.140172134788616,"eir","BSV",124.48275862069
0.061668063167573,0.106276987089599,0.145003635809107,"eir","BSV",141.551724137931
0.0648123246322266,0.109695983888332,0.14950081691187,"eir","BSV",158.620689655172
0.0672508138642927,0.114027773720742,0.153933167748539,"eir","BSV",175.689655172414
0.067790686305972,0.116651381884616,0.156749732297334,"eir","BSV",192.758620689655
0.0739255438951144,0.121956392058264,0.162550538460639,"eir","BSV",209.827586206897
0.0752261870691379,0.124959740914841,0.16654615152721,"eir","BSV",226.896551724138
0.0766988782392268,0.128167238560554,0.169416998926522,"eir","BSV",243.965517241379
0.0775953783760622,0.129722535901924,0.172671331699194,"eir","BSV",261.034482758621
0.0795435150907229,0.131088433655148,0.172568692442507,"eir","BSV",278.103448275862
0.0820307314942898,0.134191996461755,0.175731232097674,"eir","BSV",295.172413793103
0.083509408312067,0.135506408458769,0.176323495089283,"eir","BSV",312.241379310345
0.085737660358575,0.1391496409051,0.180198072213625,"eir","BSV",329.310344827586
0.0883762342545918,0.140162430678825,0.182127350810818,"eir","BSV",346.379310344828
0.0891291995147009,0.143784546150523,0.184611449161008,"eir","BSV",363.448275862069
