"L","M","U","G","Coverage_reduced","Seasonality","Age","Blood_coverage","Range"
0.0949117983487256,0.164380007908014,0.229334212509367,"Coverage","0.2","sesonality2","0.75","1",60
0.0936487852164136,0.166393420193309,0.233250913640024,"Coverage","0.2","sesonality2","0.75","1",61.3793103448276
0.095205153057379,0.16883730675989,0.239708673124541,"Coverage","0.2","sesonality2","0.75","1",62.7586206896552
0.0942213305892025,0.17072847184048,0.243741240806013,"Coverage","0.2","sesonality2","0.75","1",64.1379310344828
0.0983318806576343,0.174916155205575,0.247884206566002,"Coverage","0.2","sesonality2","0.75","1",65.5172413793103
0.0990540818559605,0.177355286908458,0.255091546894683,"Coverage","0.2","sesonality2","0.75","1",66.8965517241379
0.0967978850128455,0.180100467087833,0.258933432807394,"Coverage","0.2","sesonality2","0.75","1",68.2758620689655
0.101958547404179,0.18335616889388,0.267028988474567,"Coverage","0.2","sesonality2","0.75","1",69.6551724137931
0.101611381260966,0.185204555054142,0.271197003206196,"Coverage","0.2","sesonality2","0.75","1",71.0344827586207
0.105591160682467,0.190050583043215,0.278693905344117,"Coverage","0.2","sesonality2","0.75","1",72.4137931034483
0.104700633338973,0.190744207742455,0.284724073725524,"Coverage","0.2","sesonality2","0.75","1",73.7931034482759
0.106446392762464,0.197222839266131,0.293616797879846,"Coverage","0.2","sesonality2","0.75","1",75.1724137931034
0.103892502388628,0.195401402562308,0.300635602612912,"Coverage","0.2","sesonality2","0.75","1",76.551724137931
0.109332438430926,0.203864856351047,0.311284806869537,"Coverage","0.2","sesonality2","0.75","1",77.9310344827586
0.113709733837099,0.206929001388795,0.316940854985638,"Coverage","0.2","sesonality2","0.75","1",79.3103448275862
0.108170574657186,0.207641150779633,0.322771537098919,"Coverage","0.2","sesonality2","0.75","1",80.6896551724138
0.111683954623126,0.211649603783598,0.331810666411703,"Coverage","0.2","sesonality2","0.75","1",82.0689655172414
0.118442800402724,0.220519980597535,0.348557303502172,"Coverage","0.2","sesonality2","0.75","1",83.448275862069
0.112619910926594,0.217473832183218,0.350408215836875,"Coverage","0.2","sesonality2","0.75","1",84.8275862068966
0.119064817678644,0.228474246358019,0.365954943605838,"Coverage","0.2","sesonality2","0.75","1",86.2068965517241
0.120603093504173,0.233666703243733,0.373410926837788,"Coverage","0.2","sesonality2","0.75","1",87.5862068965517
0.118626847164681,0.235071697024042,0.378511396645145,"Coverage","0.2","sesonality2","0.75","1",88.9655172413793
0.124592585715435,0.242682715472756,0.393447358242956,"Coverage","0.2","sesonality2","0.75","1",90.3448275862069
0.128830609291525,0.250757025466425,0.402146815760139,"Coverage","0.2","sesonality2","0.75","1",91.7241379310345
0.133062461601459,0.258845776896409,0.420379321014942,"Coverage","0.2","sesonality2","0.75","1",93.1034482758621
0.131375304188244,0.26445461170789,0.427786267697042,"Coverage","0.2","sesonality2","0.75","1",94.4827586206897
0.133263905429856,0.264486029875833,0.435274623903915,"Coverage","0.2","sesonality2","0.75","1",95.8620689655172
0.136904560394917,0.274737677223147,0.449928683978281,"Coverage","0.2","sesonality2","0.75","1",97.2413793103448
0.136960067199235,0.274900353951043,0.448602022919677,"Coverage","0.2","sesonality2","0.75","1",98.6206896551724
NA,NA,NA,"Coverage","0.2","sesonality2","0.75","1",100
0.0676788598780102,0.133488423939827,0.19471983112138,"initialEfficacy","0.2","sesonality2","0.75","1",0.5
0.0682500057295662,0.137137017533665,0.200384616627473,"initialEfficacy","0.2","sesonality2","0.75","1",0.517241379310345
0.0715686053273401,0.141932000231987,0.205185766553906,"initialEfficacy","0.2","sesonality2","0.75","1",0.53448275862069
0.0762875673172386,0.149015597922185,0.214366227214589,"initialEfficacy","0.2","sesonality2","0.75","1",0.551724137931034
0.081470577269676,0.156820189730138,0.22424707518036,"initialEfficacy","0.2","sesonality2","0.75","1",0.568965517241379
0.0813332159837094,0.157414012072152,0.229545886628864,"initialEfficacy","0.2","sesonality2","0.75","1",0.586206896551724
0.090427934249964,0.167420625426673,0.239020875651388,"initialEfficacy","0.2","sesonality2","0.75","1",0.603448275862069
0.0916604017699473,0.172678666240604,0.244831641477831,"initialEfficacy","0.2","sesonality2","0.75","1",0.620689655172414
0.0964376216915967,0.175780091436699,0.252352736478776,"initialEfficacy","0.2","sesonality2","0.75","1",0.637931034482759
0.0967042004135077,0.179234691577666,0.260042164835423,"initialEfficacy","0.2","sesonality2","0.75","1",0.655172413793103
0.100289600957556,0.183816267660201,0.267280589903473,"initialEfficacy","0.2","sesonality2","0.75","1",0.672413793103448
0.10724973471133,0.193196786368545,0.278294158443032,"initialEfficacy","0.2","sesonality2","0.75","1",0.689655172413793
0.108822490287212,0.197378156961324,0.288570602430276,"initialEfficacy","0.2","sesonality2","0.75","1",0.706896551724138
0.112052549758582,0.205128552960963,0.297600225931192,"initialEfficacy","0.2","sesonality2","0.75","1",0.724137931034483
0.117216540223713,0.211482403003786,0.313397688362938,"initialEfficacy","0.2","sesonality2","0.75","1",0.741379310344828
0.121642097004863,0.216832031482025,0.320028316360477,"initialEfficacy","0.2","sesonality2","0.75","1",0.758620689655172
0.12395449224608,0.225864527240107,0.33467010925134,"initialEfficacy","0.2","sesonality2","0.75","1",0.775862068965517
0.132609038947209,0.234669481106195,0.350798307798902,"initialEfficacy","0.2","sesonality2","0.75","1",0.793103448275862
0.132171087143126,0.243155536724627,0.363689773226322,"initialEfficacy","0.2","sesonality2","0.75","1",0.810344827586207
0.133408996642269,0.246823361971176,0.379404322546854,"initialEfficacy","0.2","sesonality2","0.75","1",0.827586206896552
0.143124141023286,0.260695426993195,0.398259642559501,"initialEfficacy","0.2","sesonality2","0.75","1",0.844827586206897
0.14224372576972,0.266626127597459,0.404423165492872,"initialEfficacy","0.2","sesonality2","0.75","1",0.862068965517241
0.14638056321999,0.277698684521394,0.427368651107982,"initialEfficacy","0.2","sesonality2","0.75","1",0.879310344827586
0.14949513842683,0.283875560980557,0.438577624178049,"initialEfficacy","0.2","sesonality2","0.75","1",0.896551724137931
0.153962616422103,0.296249945416967,0.461001188371057,"initialEfficacy","0.2","sesonality2","0.75","1",0.913793103448276
0.158530292069497,0.303743564928665,0.471881223068428,"initialEfficacy","0.2","sesonality2","0.75","1",0.931034482758621
0.164970943142406,0.317955027574701,0.495014694686177,"initialEfficacy","0.2","sesonality2","0.75","1",0.948275862068966
0.171283505982219,0.325018407331344,0.508833876388633,"initialEfficacy","0.2","sesonality2","0.75","1",0.96551724137931
0.174156197539961,0.331999180724919,0.516612405502628,"initialEfficacy","0.2","sesonality2","0.75","1",0.982758620689655
NA,NA,NA,"initialEfficacy","0.2","sesonality2","0.75","1",1
0.00299264639727764,0.0128090553112096,0.0253942900708794,"Degree_resistance","0.2","sesonality2","0.75","1",0
0.0177484000425264,0.0282533814538633,0.0430196817364512,"Degree_resistance","0.2","sesonality2","0.75","1",0.0344827586206897
0.0323177228604119,0.0445892703233276,0.0625332583470334,"Degree_resistance","0.2","sesonality2","0.75","1",0.0689655172413793
0.0461570851998042,0.0608573658733459,0.0823174860285276,"Degree_resistance","0.2","sesonality2","0.75","1",0.103448275862069
0.0596740784546905,0.077934274989248,0.104495425076977,"Degree_resistance","0.2","sesonality2","0.75","1",0.137931034482759
0.0714964696569793,0.0934044930855446,0.124336385222517,"Degree_resistance","0.2","sesonality2","0.75","1",0.172413793103448
0.0838153115530312,0.109813742749464,0.145999134523136,"Degree_resistance","0.2","sesonality2","0.75","1",0.206896551724138
0.0957492979948626,0.124348281250388,0.165721743455882,"Degree_resistance","0.2","sesonality2","0.75","1",0.241379310344828
0.105380587912058,0.138982772269616,0.184873677208341,"Degree_resistance","0.2","sesonality2","0.75","1",0.275862068965517
0.117857494553143,0.154372305193779,0.209101819278412,"Degree_resistance","0.2","sesonality2","0.75","1",0.310344827586207
0.126803457205494,0.167521530501662,0.227579877128388,"Degree_resistance","0.2","sesonality2","0.75","1",0.344827586206897
0.139605709815207,0.182229805550449,0.247518244530381,"Degree_resistance","0.2","sesonality2","0.75","1",0.379310344827586
0.149422372212982,0.195009606863046,0.263976472514858,"Degree_resistance","0.2","sesonality2","0.75","1",0.413793103448276
0.15909397699083,0.207230205361799,0.282812250549134,"Degree_resistance","0.2","sesonality2","0.75","1",0.448275862068966
0.168448716114767,0.220854408560398,0.302837357755849,"Degree_resistance","0.2","sesonality2","0.75","1",0.482758620689655
0.178400631885274,0.232807777055879,0.321304461072772,"Degree_resistance","0.2","sesonality2","0.75","1",0.517241379310345
0.186600366735994,0.241278941558226,0.333709716806704,"Degree_resistance","0.2","sesonality2","0.75","1",0.551724137931034
0.193706759949458,0.252149296833596,0.347587782033943,"Degree_resistance","0.2","sesonality2","0.75","1",0.586206896551724
