"Test_True","Test_predicted","iteration","seasonality","Coverage_reduced","Age","Blood_coverage"
0.17691385210925,0.179330616716457,4,"sesonality1",0,0.75,1
0.384878538108519,0.360615708533423,4,"sesonality1",0,0.75,1
0.231399492090476,0.222241125547579,4,"sesonality1",0,0.75,1
0.23615319223171,0.219570051338261,4,"sesonality1",0,0.75,1
0.479802708884697,0.482977297388929,4,"sesonality1",0,0.75,1
0.136538737882052,0.158449287665223,4,"sesonality1",0,0.75,1
0.144944558283416,0.144696939505922,4,"sesonality1",0,0.75,1
0.0560983352027715,0.0658260134101947,4,"sesonality1",0,0.75,1
0.0460072304571379,0.0512360940574166,4,"sesonality1",0,0.75,1
0.104045282144542,0.131242265190821,4,"sesonality1",0,0.75,1
0.142046884947218,0.15877823713575,4,"sesonality1",0,0.75,1
0.284304331341446,0.319091293458685,4,"sesonality1",0,0.75,1
0.284731153809883,0.282746945827918,4,"sesonality1",0,0.75,1
0.29008375946797,0.339965384178938,4,"sesonality1",0,0.75,1
0.04667049318569,0.0553682841158652,4,"sesonality1",0,0.75,1
0.267782429584675,0.263617314725514,4,"sesonality1",0,0.75,1
0.561898228922758,0.529763640698977,4,"sesonality1",0,0.75,1
0.511189090955696,0.534057832171674,4,"sesonality1",0,0.75,1
0.585479156442699,0.523698722419421,4,"sesonality1",0,0.75,1
0.835214367407276,0.833005642591901,4,"sesonality1",0,0.75,1
0.952829076360708,0.870358821135086,4,"sesonality1",0,0.75,1
0.852066230221833,0.826888931675402,4,"sesonality1",0,0.75,1
0.451140069327535,0.502885728463945,4,"sesonality1",0,0.75,1
0.85224224534835,0.834384745628317,4,"sesonality1",0,0.75,1
0.00803232433227173,0.0100550421817513,4,"sesonality1",0,0.75,1
0.95940516525151,0.977088769124308,4,"sesonality1",0,0.75,1
0.254763556038874,0.39243912560372,4,"sesonality1",0,0.75,1
0.754484219422789,0.723554374512718,4,"sesonality1",0,0.75,1
0.0430248234680646,0.0117603768371542,4,"sesonality1",0,0.75,1
0.675805952523647,0.696423675412592,4,"sesonality1",0,0.75,1
0.914745302537623,0.919831622744631,4,"sesonality1",0,0.75,1
0.375256793455113,0.401382874966821,4,"sesonality1",0,0.75,1
0.300256003338145,0.300210817689299,4,"sesonality1",0,0.75,1
0.608805699123606,0.604027926525339,4,"sesonality1",0,0.75,1
0.0155170679182816,0.0158773013098895,4,"sesonality1",0,0.75,1
0.0126339912636715,-0.00917260360668645,4,"sesonality1",0,0.75,1
0.411357327594703,0.50276113046669,4,"sesonality1",0,0.75,1
0.44584651838592,0.472340250757405,4,"sesonality1",0,0.75,1
0.206129381692737,0.193978821178725,4,"sesonality1",0,0.75,1
0.793097685197512,0.815465478173084,4,"sesonality1",0,0.75,1
0.264719668436893,0.253352611642626,4,"sesonality1",0,0.75,1
0.75723151640581,0.657256015968875,4,"sesonality1",0,0.75,1
0.662528900075058,0.653619530680939,4,"sesonality1",0,0.75,1
0.159635211081428,0.174807099773909,4,"sesonality1",0,0.75,1
0.249667511216042,0.24719901774742,4,"sesonality1",0,0.75,1
0.0749358391407552,0.0848043020679974,4,"sesonality1",0,0.75,1
0.155501604607632,0.154129698483649,4,"sesonality1",0,0.75,1
0.123641520895394,0.0796311776026183,4,"sesonality1",0,0.75,1
0.00610280039037771,0.00801820797416777,4,"sesonality1",0,0.75,1
0.0509317644155472,0.0480295995541452,4,"sesonality1",0,0.75,1
0.129335222885646,0.146113851152242,4,"sesonality1",0,0.75,1
0.347221131167809,0.318796835402616,4,"sesonality1",0,0.75,1
1.07080445242179,1.06847508132254,4,"sesonality1",0,0.75,1
0.0303607120898146,0.0553811475249609,4,"sesonality1",0,0.75,1
0.225001658296203,0.230358514161655,4,"sesonality1",0,0.75,1
0.657538072121071,0.644855431417682,4,"sesonality1",0,0.75,1
0.0180965100718283,0.0122927093948625,4,"sesonality1",0,0.75,1
0.108694821526248,0.117659943640769,4,"sesonality1",0,0.75,1
0.252455369702917,0.310914193000943,4,"sesonality1",0,0.75,1
0.0625588519626045,0.0572219665410854,4,"sesonality1",0,0.75,1
0.354249748712334,0.366990837046183,4,"sesonality1",0,0.75,1
0.125322152108023,0.121360999564962,4,"sesonality1",0,0.75,1
0.114013365701414,0.109987828615664,4,"sesonality1",0,0.75,1
0.233974812340762,0.245211165062923,4,"sesonality1",0,0.75,1
0.130989846338367,0.110239538183727,4,"sesonality1",0,0.75,1
0.00337249433501999,0.0259717703560851,4,"sesonality1",0,0.75,1
0.0307153551526627,0.0254644367778592,4,"sesonality1",0,0.75,1
0.953578611842831,0.965808062687819,4,"sesonality1",0,0.75,1
0.623217895325526,0.568764823564193,4,"sesonality1",0,0.75,1
0.0413793262584586,0.0763275443168642,4,"sesonality1",0,0.75,1
0.1620989134906,0.15628253516076,4,"sesonality1",0,0.75,1
0.0570295077830791,0.0659423466877074,4,"sesonality1",0,0.75,1
0.296105141352791,0.330972619895899,4,"sesonality1",0,0.75,1
0.00623779323928677,0.0164189338794118,4,"sesonality1",0,0.75,1
0.302377298304359,0.273828341579957,4,"sesonality1",0,0.75,1
0.524075728927915,0.555729336361445,4,"sesonality1",0,0.75,1
1.02798536721258,1.00530843039617,4,"sesonality1",0,0.75,1
1.02678976187815,1.07103263097688,4,"sesonality1",0,0.75,1
0.151889830791187,0.150321964680365,4,"sesonality1",0,0.75,1
0.0142244022911754,0.0391900338401572,4,"sesonality1",0,0.75,1
0.360364952419628,0.390100840244345,4,"sesonality1",0,0.75,1
0.0981899487578646,0.13354908192801,4,"sesonality1",0,0.75,1
0.0820584061553488,0.109888612051156,4,"sesonality1",0,0.75,1
0.045140448649914,0.0386317778816387,5,"sesonality1",0,18,0
0.0896297968851794,0.0850058629072907,5,"sesonality1",0,18,0
0.0120436783895954,0.011790499561636,5,"sesonality1",0,18,0
0.00403962336309851,0.00536126072334946,5,"sesonality1",0,18,0
0.130283655937538,0.130922364544177,5,"sesonality1",0,18,0
0.029126126751796,0.0287850037391354,5,"sesonality1",0,18,0
0.0856217190778479,0.0860303462540138,5,"sesonality1",0,18,0
0.0429018844715291,0.0445746583674798,5,"sesonality1",0,18,0
0.033789057389267,0.0318533212688204,5,"sesonality1",0,18,0
0.0746894303020183,0.0742746049148821,5,"sesonality1",0,18,0
0.0244960474365245,0.0264396627493073,5,"sesonality1",0,18,0
0.0466699033803212,0.0469114990644846,5,"sesonality1",0,18,0
0.124088314145876,0.124163104527956,5,"sesonality1",0,18,0
0.00284939380156423,0.00209758404177845,5,"sesonality1",0,18,0
0.0220422549321925,0.0215810872077786,5,"sesonality1",0,18,0
0.0299972237601654,0.0322660666020058,5,"sesonality1",0,18,0
0.066305053717237,0.0662029879575425,5,"sesonality1",0,18,0
0.0820013257214522,0.0829311310040408,5,"sesonality1",0,18,0
0.0510370269950066,0.05058365886013,5,"sesonality1",0,18,0
0.0682077459599068,0.0697406032300841,5,"sesonality1",0,18,0
0.00621872578245128,0.00581009149213068,5,"sesonality1",0,18,0
0.0224886175323342,0.0219848010281053,5,"sesonality1",0,18,0
0.079109509412532,0.0771408446784581,5,"sesonality1",0,18,0
0.0617581161156962,0.0613467576525271,5,"sesonality1",0,18,0
0.0146140792116644,0.0159979385517601,5,"sesonality1",0,18,0
0.0122661710747396,0.0121932417029533,5,"sesonality1",0,18,0
0.0889180851412782,0.0879980526757166,5,"sesonality1",0,18,0
0.114396840052713,0.117280113368041,5,"sesonality1",0,18,0
0.0489247913299489,0.0471191338595619,5,"sesonality1",0,18,0
0.0239831560546423,0.0261939842677653,5,"sesonality1",0,18,0
0.0676694258778277,0.0680529858652946,5,"sesonality1",0,18,0
0.0773181088348032,0.080099666236142,5,"sesonality1",0,18,0
0.0275862186461817,0.0280280847233749,5,"sesonality1",0,18,0
0.102249198785543,0.105336799788336,5,"sesonality1",0,18,0
0.00650591326525945,0.00682284178671493,5,"sesonality1",0,18,0
0.0459554346744855,0.0438502563670156,5,"sesonality1",0,18,0
0.0591866198668193,0.0592727797200016,5,"sesonality1",0,18,0
0.0795827673341466,0.0813427218566509,5,"sesonality1",0,18,0
0.0607699110984635,0.0604691979555755,5,"sesonality1",0,18,0
0.0354091261713508,0.035970041664357,5,"sesonality1",0,18,0
0.0561519885668057,0.0556522478873999,5,"sesonality1",0,18,0
0.074374193366646,0.0747414061011709,5,"sesonality1",0,18,0
0.0583153447835419,0.0593645979019167,5,"sesonality1",0,18,0
0.0984477422219717,0.0973258542659899,5,"sesonality1",0,18,0
0.0087593205114128,0.00696890452690218,5,"sesonality1",0,18,0
0.0421684010512112,0.0403822281144913,5,"sesonality1",0,18,0
0.0792054083882669,0.0767881688482805,5,"sesonality1",0,18,0
0.0328962108037061,0.0318871063488718,5,"sesonality1",0,18,0
0.013495509088446,0.0149435441687642,5,"sesonality1",0,18,0
0.0725805718134109,0.0742290151972454,5,"sesonality1",0,18,0
0.0646649000418191,0.0654377285302173,5,"sesonality1",0,18,0
0.188995053035826,0.184727332252375,5,"sesonality1",0,18,0
0.190487815267565,0.188493693637068,5,"sesonality1",0,18,0
0.00645044819636168,0.00522019406839862,5,"sesonality1",0,18,0
0.0944647456281638,0.0957031314323943,5,"sesonality1",0,18,0
0.0938963079691018,0.0956377936377238,5,"sesonality1",0,18,0
0.120660814932247,0.12700616974946,5,"sesonality1",0,18,0
0.0548077373059862,0.0550987975147425,5,"sesonality1",0,18,0
0.0878606460264866,0.0864361031260983,5,"sesonality1",0,18,0
0.114454149895898,0.11359320813299,5,"sesonality1",0,18,0
0.0825066886565575,0.0814573866591493,5,"sesonality1",0,18,0
0.16343247441583,0.162023535304837,5,"sesonality1",0,18,0
0.063525297095805,0.0669762467090834,5,"sesonality1",0,18,0
0.116900702682071,0.116526635063783,5,"sesonality1",0,18,0
0.0726679373608974,0.0735369100356987,5,"sesonality1",0,18,0
0.120759368380913,0.12279332790049,5,"sesonality1",0,18,0
0.0139297090056069,0.0140689779013159,5,"sesonality1",0,18,0
0.126716186862537,0.123365356624498,5,"sesonality1",0,18,0
0.0579136750285365,0.0598156927584321,5,"sesonality1",0,18,0
0.0271425322875324,0.0282197497918525,5,"sesonality1",0,18,0
0.0542422730447397,0.0620972929542552,5,"sesonality1",0,18,0
0.0371417291148084,0.0368544189727854,5,"sesonality1",0,18,0
0.0234216982074182,0.02332996643374,5,"sesonality1",0,18,0
0.150750309557607,0.151861665755429,5,"sesonality1",0,18,0
0.137043377347442,0.135907916908072,5,"sesonality1",0,18,0
0.00301909742959104,-0.0021150154895891,5,"sesonality1",0,18,0
0.0216637888567546,0.0199097116728122,5,"sesonality1",0,18,0
0.00713173191904715,0.00644010574590697,5,"sesonality1",0,18,0
0.00259608093004045,0.00170272223707251,5,"sesonality1",0,18,0
0.00240748245373473,0.001776945412496,5,"sesonality1",0,18,0
0.00122000074048464,0.00131968038635682,5,"sesonality1",0,18,0
0.0151077861866733,0.0158255779590118,5,"sesonality1",0,18,0
0.0715590207093305,0.0704530458858754,5,"sesonality1",0,18,0
0.190787246289318,0.194089725982058,5,"sesonality1",0,18,0
0.00345804822849202,0.00440146962719239,5,"sesonality1",0,18,0
0.0464005656788976,0.0452144204744675,5,"sesonality1",0,18,0
0.048965861677749,0.0539689763432167,5,"sesonality1",0,18,0
0.0326343113976987,0.0327068684710681,5,"sesonality1",0,18,0
0.142658523288093,0.136860563347507,5,"sesonality1",0,18,0
0.137206404887347,0.136412594758403,5,"sesonality1",0,18,0
0.0912161465626969,0.0908401712798694,5,"sesonality1",0,18,0
0.19015014297404,0.183980372112759,5,"sesonality1",0,18,0
0.0181423053697673,0.0214918987377837,5,"sesonality1",0,18,0
0.016059434396246,0.0285401961577285,5,"sesonality1",0,18,0
0.133496570977653,0.131282158589198,5,"sesonality1",0,18,0
0.144753178101347,0.140263273200504,5,"sesonality1",0,18,0
0.189166598670901,0.188461548250283,5,"sesonality1",0,18,0
0.0476481793109465,0.0478507995490383,5,"sesonality1",0,18,0
0.0633533896927177,0.0623331645630577,5,"sesonality1",0,18,0
0.0396658523010877,0.0388679141510896,5,"sesonality1",0,18,0
0.219864469606905,0.219382685336087,5,"sesonality1",0,18,0
0.016927603642406,0.0184844055258581,5,"sesonality1",0,18,0
0.0907727151610688,0.0895235374018186,5,"sesonality1",0,18,0
0.106995203087084,0.104853510946162,5,"sesonality1",0,18,0
0.0418370337556343,0.0387642933468304,5,"sesonality1",0,18,0
0.15901442494892,0.161488054672937,5,"sesonality1",0,18,0
0.279336601539929,0.273827277353921,5,"sesonality1",0,18,0
0.101144509824072,0.101415017091529,5,"sesonality1",0,18,0
0.00675001592821424,0.00377950930170883,5,"sesonality1",0,18,0
0.0649741272899062,0.0663798574261419,5,"sesonality1",0,18,0
0.000352771641270466,-0.00190278239361991,5,"sesonality1",0,18,0
0.0856912784261421,0.084490490219052,5,"sesonality1",0,18,0
0.0396682419913584,0.0389691050026982,5,"sesonality1",0,18,0
0.00262900770041865,0.00413218231820305,5,"sesonality1",0,18,0
0.189045236460082,0.189814287932839,5,"sesonality1",0,18,0
-0.000314760992275242,0.00132444420125504,5,"sesonality1",0,18,0
0.0318359311464406,0.0314154101732199,5,"sesonality1",0,18,0
0.00253135191277479,0.00281115419039839,5,"sesonality1",0,18,0
0.0781736879983547,0.0858084727554003,5,"sesonality1",0,18,0
0.0605570766339022,0.0639548813540929,5,"sesonality1",0,18,0
0.0482148400563898,0.0492583084273563,5,"sesonality1",0,18,0
0.174705185699551,0.17827239573,5,"sesonality1",0,18,0
0.162070484599569,0.166803691010085,5,"sesonality1",0,18,0
0.00259339985141165,0.0012899955297399,5,"sesonality1",0,18,0
0.0395188268365859,0.0423968228363762,5,"sesonality1",0,18,0
0.000388568585024315,0.00250827502735567,5,"sesonality1",0,18,0
0.0447025982669436,0.0462354250462709,5,"sesonality1",0,18,0
0.0772419026965254,0.0744442927905182,5,"sesonality1",0,18,0
0.0247906395161252,0.0241160636052192,5,"sesonality1",0,18,0
0.039114145529521,0.0426437455538018,5,"sesonality1",0,18,0
0.0470230278036239,0.0466055054098436,5,"sesonality1",0,18,1
0.0555538521685017,0.0653620466307341,5,"sesonality1",0,18,1
0.0674578746690201,0.0691389417950313,5,"sesonality1",0,18,1
0.011475417680451,0.0104692397323723,5,"sesonality1",0,18,1
0.0956223151092271,0.093083694774747,5,"sesonality1",0,18,1
0.0831780711883753,0.0839031381947885,5,"sesonality1",0,18,1
0.0542221436444351,0.0528527211949002,5,"sesonality1",0,18,1
0.00737867795752277,0.00679761527066435,5,"sesonality1",0,18,1
0.0815154359515286,0.0831151584364923,5,"sesonality1",0,18,1
0.0732984466710178,0.0720611124387683,5,"sesonality1",0,18,1
0.0244893364302589,0.0224193002972201,5,"sesonality1",0,18,1
0.0222884014726643,0.0208747827955319,5,"sesonality1",0,18,1
0.0440973756823435,0.0461350388283337,5,"sesonality1",0,18,1
0.0759139606473638,0.0770144240922289,5,"sesonality1",0,18,1
0.0440260766388529,0.0431547987641712,5,"sesonality1",0,18,1
0.045222733514144,0.0449566320559879,5,"sesonality1",0,18,1
0.0673503452161646,0.0637502866321358,5,"sesonality1",0,18,1
0.0764165279003895,0.0765337916145893,5,"sesonality1",0,18,1
0.112289314355912,0.113160200077047,5,"sesonality1",0,18,1
0.102004881357301,0.103302710650787,5,"sesonality1",0,18,1
0.0117613362704177,0.010627411072423,5,"sesonality1",0,18,1
0.0610265794041817,0.0580800143362695,5,"sesonality1",0,18,1
0.0138007803090095,0.0154617503340276,5,"sesonality1",0,18,1
0.0434141517474204,0.0432173676406135,5,"sesonality1",0,18,1
0.053428257381739,0.0538899534062914,5,"sesonality1",0,18,1
0.000373343804637599,-0.00164383979866185,5,"sesonality1",0,18,1
0.0838536895091334,0.0847371529263614,5,"sesonality1",0,18,1
0.0584743101323102,0.0575229490097809,5,"sesonality1",0,18,1
0.0541396982744296,0.0545945360316448,5,"sesonality1",0,18,1
0.0232562441529087,0.0233772180755342,5,"sesonality1",0,18,1
0.0723541302287608,0.0697015944056204,5,"sesonality1",0,18,1
0.03237385431652,0.0324056984758151,5,"sesonality1",0,18,1
0.0544950143473166,0.0546846977971331,5,"sesonality1",0,18,1
0.0512665044256026,0.0537485013829223,5,"sesonality1",0,18,1
0.00624440880539975,0.00665689686401093,5,"sesonality1",0,18,1
0.0456303667397506,0.0454986504745607,5,"sesonality1",0,18,1
0.0526488960651132,0.0517191663517918,5,"sesonality1",0,18,1
0.0236532349698246,0.0252595679006515,5,"sesonality1",0,18,1
0.00148395690252966,0.00370234389972689,5,"sesonality1",0,18,1
0.0329788960589013,0.0311512715119223,5,"sesonality1",0,18,1
0.0510691876108677,0.051814015779892,5,"sesonality1",0,18,1
0.0410464929258088,0.0406805504152724,5,"sesonality1",0,18,1
0.0539196687664542,0.054110581536276,5,"sesonality1",0,18,1
0.00704680755332017,0.00650541753419708,5,"sesonality1",0,18,1
0.05522549674159,0.0550844432188152,5,"sesonality1",0,18,1
0.0520878440118509,0.0519346714196697,5,"sesonality1",0,18,1
0.0307095226561392,0.0320642552463587,5,"sesonality1",0,18,1
0.00725440365750206,0.00693199393221305,5,"sesonality1",0,18,1
0.0246567715746974,0.0247167273727485,5,"sesonality1",0,18,1
0.0703570609932772,0.0699152512648638,5,"sesonality1",0,18,1
0.0825002821886916,0.0870272018980099,5,"sesonality1",0,18,1
0.276028675934491,0.274232501835119,5,"sesonality1",0,18,1
0.0162390356794199,0.0164435972496726,5,"sesonality1",0,18,1
0.0294616195391394,0.0317121230104057,5,"sesonality1",0,18,1
0.0264577903071029,0.0251723629176369,5,"sesonality1",0,18,1
0.0137472960152333,0.0148415124824467,5,"sesonality1",0,18,1
0.0650393161117237,0.0649228228342902,5,"sesonality1",0,18,1
0.0762361079639503,0.0744911404988771,5,"sesonality1",0,18,1
0.00223162184615065,0.0013374054107319,5,"sesonality1",0,18,1
0.0400657083138622,0.0409128016102201,5,"sesonality1",0,18,1
0.072618972475219,0.0721708485567572,5,"sesonality1",0,18,1
0.107741105190888,0.109705406380532,5,"sesonality1",0,18,1
0.00789816331749661,-0.00349943720331981,5,"sesonality1",0,18,1
0.0589799001638233,0.0626944744846344,5,"sesonality1",0,18,1
0.0436839842443963,0.0432820121735793,5,"sesonality1",0,18,1
-0.000381236633193712,-0.00970951339649274,5,"sesonality1",0,18,1
0.0148269989478165,0.0147185091806865,5,"sesonality1",0,18,1
0.0265986706328504,0.0280595992848406,5,"sesonality1",0,18,1
0.00923767946729164,0.00726420034198227,5,"sesonality1",0,18,1
0.115377811917037,0.116277572114813,5,"sesonality1",0,18,1
0.00222789836433789,0.00367250303094157,5,"sesonality1",0,18,1
0.0967977091806194,0.10317803653583,5,"sesonality1",0,18,1
0.0627893608395558,0.0601716971418559,5,"sesonality1",0,18,1
0.0758527393585594,0.0765924401142232,5,"sesonality1",0,18,1
0.0162411195595953,0.0165925307569098,5,"sesonality1",0,18,1
0.0229958937790432,0.0214208575514801,5,"sesonality1",0,18,1
0.12227327853381,0.122693373811501,5,"sesonality1",0,18,1
0.0367215445315332,0.0382155031984249,5,"sesonality1",0,18,1
0.168745738788726,0.167050406211977,5,"sesonality1",0,18,1
0.115957590004698,0.119469505970728,5,"sesonality1",0,18,1
0.0589772240875762,0.0629346505925162,5,"sesonality1",0,18,1
0.00966133645597499,0.010837221171225,5,"sesonality1",0,18,1
0.00175857552173884,0.00306051280222707,5,"sesonality1",0,18,1
0.0652594277700364,0.0657014994668221,5,"sesonality1",0,18,1
0.0543867340623284,0.0554181118819882,5,"sesonality1",0,18,1
0.180806710061756,0.185936152250898,5,"sesonality1",0,18,1
0.241909439708101,0.257917789790885,5,"sesonality1",0,18,1
0.0141183196179284,0.0160082577491672,5,"sesonality1",0,18,1
0.0225305304409302,0.0249565353863641,5,"sesonality1",0,18,1
0.130245386582496,0.129715564895534,5,"sesonality1",0,18,1
0.00119293903668839,0.00286356321460895,5,"sesonality1",0,18,1
0.00848063899009245,0.00977109965409977,5,"sesonality1",0,18,1
0.0053140635675413,0.00272176321753458,5,"sesonality1",0,18,1
0.0716533150603653,0.0730414571263125,5,"sesonality1",0,18,1
0.0453834768659231,0.0487053157078611,5,"sesonality1",0,18,1
0.033682645617703,0.034863654502818,5,"sesonality1",0,18,1
0.0736091785633936,0.0727550740420245,5,"sesonality1",0,18,1
0.00521498163674031,0.00745786294181727,5,"sesonality1",0,18,1
0.033654698763516,0.0312717300783375,5,"sesonality1",0,18,1
0.124097813573373,0.123187427827737,5,"sesonality1",0,18,1
0.138033658250513,0.136828364268929,5,"sesonality1",0,18,1
0.0659524827889944,0.0651814366803623,5,"sesonality1",0,18,1
0.130589919449958,0.130508461968445,5,"sesonality1",0,18,1
0.0702190364348147,0.0682919045305385,5,"sesonality1",0,18,1
0.0490317084986498,0.0476383997076563,5,"sesonality1",0,18,1
0.069693853054722,0.0698714100250639,5,"sesonality1",0,18,1
0.0345638880587644,0.0348107774388336,5,"sesonality1",0,18,1
0.0522113623959712,0.0553448320708285,5,"sesonality1",0,18,1
0.0373130312071335,0.0383492698447265,5,"sesonality1",0,18,1
0.044871213390335,0.0454118490364392,5,"sesonality1",0,18,1
0.00396675661990675,0.004945836300413,5,"sesonality1",0,18,1
0.230551756023177,0.213631338532673,5,"sesonality1",0,18,1
0.00566413841950881,0.00908452653691071,5,"sesonality1",0,18,1
0.00483258773415462,0.00408117158259224,5,"sesonality1",0,18,1
0.0519602654547958,0.0535504323037723,5,"sesonality1",0,18,1
0.0500811907356914,0.0495696905582258,5,"sesonality1",0,18,1
0.0430510484543542,0.0452850146216822,5,"sesonality1",0,18,1
0.00441477153484813,0.0031499970344283,5,"sesonality1",0,18,1
0.15547505585832,0.155476836801243,5,"sesonality1",0,18,1
0.0275190911138297,0.0226627347729816,5,"sesonality1",0,18,1
0.00148355543130151,-0.000546993128781266,5,"sesonality1",0,18,1
0.12473970652872,0.120398718925757,5,"sesonality1",0,18,1
0.0293412829646023,0.0318769397680673,5,"sesonality1",0,18,1
0.128908130257894,0.126335222459627,5,"sesonality1",0,18,1
0.0739054893996795,0.0691462624952005,5,"sesonality1",0,18,1
0.0287138473962702,0.0295715245238917,5,"sesonality1",0,18,1
0.093504811596347,0.0983782250956707,5,"sesonality1",0,18,1
0.0510268200218778,0.053399574574509,5,"sesonality1",0,18,1
0.0642677507632103,0.0637360265690866,5,"sesonality1",0,18,1
0.123112521374747,0.124609467694211,5,"sesonality1",0,18,1
0.0722181837751752,0.0855602119271142,5,"sesonality1",0,0.75,0
0.48439534211596,0.487661050105123,5,"sesonality1",0,0.75,0
0.0660014442325284,0.073541219349267,5,"sesonality1",0,0.75,0
0.299430345501233,0.308235846088477,5,"sesonality1",0,0.75,0
0.234427466518883,0.354213459799106,5,"sesonality1",0,0.75,0
0.0587353838242415,0.069045962934654,5,"sesonality1",0,0.75,0
0.318714825268922,0.340616824741542,5,"sesonality1",0,0.75,0
0.342923062896727,0.360015739207174,5,"sesonality1",0,0.75,0
0.15764674828879,0.121434798311571,5,"sesonality1",0,0.75,0
0.121059565089685,0.120714327005245,5,"sesonality1",0,0.75,0
0.157634776835785,0.123748778813919,5,"sesonality1",0,0.75,0
0.470605507942283,0.455281632719621,5,"sesonality1",0,0.75,0
0.247405043589268,0.2527759896248,5,"sesonality1",0,0.75,0
0.314437502605331,0.389499336257609,5,"sesonality1",0,0.75,0
0.255672553123,0.213668354666524,5,"sesonality1",0,0.75,0
0.254940128420613,0.263751891803386,5,"sesonality1",0,0.75,0
0.215840712361138,0.207219637121891,5,"sesonality1",0,0.75,0
0.224728140758483,0.221452130814162,5,"sesonality1",0,0.75,0
0.448253837609702,0.442843840199635,5,"sesonality1",0,0.75,0
0.379319166615228,0.387189865310162,5,"sesonality1",0,0.75,0
0.185676783624783,0.141507528773086,5,"sesonality1",0,0.75,0
0.210777248214298,0.175307878754515,5,"sesonality1",0,0.75,0
0.265747985540677,0.269312253481921,5,"sesonality1",0,0.75,0
0.0184272032186477,0.0293874739785608,5,"sesonality1",0,0.75,0
0.393274643647478,0.405510413189959,5,"sesonality1",0,0.75,0
0.0695843192975723,0.0698107996547052,5,"sesonality1",0,0.75,0
0.232780159188978,0.238141067153993,5,"sesonality1",0,0.75,0
0.300631086739807,0.301698443343088,5,"sesonality1",0,0.75,0
0.214431784883331,0.210349853405606,5,"sesonality1",0,0.75,0
0.295509228882643,0.310806637214403,5,"sesonality1",0,0.75,0
0.232164135348192,0.248766953071007,5,"sesonality1",0,0.75,0
0.239760499376886,0.212766514627572,5,"sesonality1",0,0.75,0
0.230766871110122,0.230739318466479,5,"sesonality1",0,0.75,0
0.641631774849886,0.575218885389841,5,"sesonality1",0,0.75,0
0.214033990915534,0.185031624679497,5,"sesonality1",0,0.75,0
0.0362699474796485,0.0450001178733463,5,"sesonality1",0,0.75,0
0.472844934392437,0.485028421373763,5,"sesonality1",0,0.75,0
0.288475611550215,0.284794141889961,5,"sesonality1",0,0.75,0
0.231851662025738,0.245871637972966,5,"sesonality1",0,0.75,0
0.596140414638386,0.573247709589684,5,"sesonality1",0,0.75,0
0.282681040402103,0.26957574834684,5,"sesonality1",0,0.75,0
0.144293872718722,0.155401273536784,5,"sesonality1",0,0.75,0
0.335488152084244,0.377231686006281,5,"sesonality1",0,0.75,0
0.139484182808222,0.125689928149152,5,"sesonality1",0,0.75,0
0.382921540502074,0.41213592228786,5,"sesonality1",0,0.75,0
0.456771866209456,0.461464144090019,5,"sesonality1",0,0.75,0
0.527765236965486,0.503552845433773,5,"sesonality1",0,0.75,0
0.0959255100971368,0.101936276978811,5,"sesonality1",0,0.75,0
0.574899213419005,0.530903569853038,5,"sesonality1",0,0.75,0
0.028192446847447,0.0235921079052166,5,"sesonality1",0,0.75,0
0.0103706218146214,0.0270820744416596,5,"sesonality1",0,0.75,0
1.06465906758236,1.03998189678515,5,"sesonality1",0,0.75,0
0.358261348875665,0.387405926205897,5,"sesonality1",0,0.75,0
0.00752521077161236,0.00601837717438194,5,"sesonality1",0,0.75,0
0.821175413588057,0.845239724871122,5,"sesonality1",0,0.75,0
0.0102259818073119,-0.000552646300256449,5,"sesonality1",0,0.75,0
0.586011858678495,0.543333707887665,5,"sesonality1",0,0.75,0
0.166071379355277,0.18617325628509,5,"sesonality1",0,0.75,0
0.161493338654042,0.132097031234978,5,"sesonality1",0,0.75,0
0.482712537254114,0.457347902172158,5,"sesonality1",0,0.75,0
0.347806240220544,0.366996584877697,5,"sesonality1",0,0.75,0
0.0360417795563614,0.0552470723233113,5,"sesonality1",0,0.75,0
0.710631719722734,0.731554425513789,5,"sesonality1",0,0.75,0
0.0891083747258696,0.0885841415469547,5,"sesonality1",0,0.75,0
0.388152707694018,0.398342370121351,5,"sesonality1",0,0.75,0
0.011006326605256,-0.00129035992897647,5,"sesonality1",0,0.75,0
1.12140540660309,1.05676005284199,5,"sesonality1",0,0.75,0
1.34194970683987,1.31664088106292,5,"sesonality1",0,0.75,0
0.845414470658986,0.758073947984756,5,"sesonality1",0,0.75,0
0.267320744202127,0.23933603327927,5,"sesonality1",0,0.75,0
0.0781365124174319,0.110387312756804,5,"sesonality1",0,0.75,0
0.242072145527705,0.23283805428242,5,"sesonality1",0,0.75,0
0.253371258038278,0.240280768846307,5,"sesonality1",0,0.75,0
0.237344399726051,0.232638174370722,5,"sesonality1",0,0.75,0
0.0276799868520843,0.0342931627419162,5,"sesonality1",0,0.75,0
0.00982105545442545,0.00132107255621339,5,"sesonality1",0,0.75,0
0.161784373520004,0.133642311809386,5,"sesonality1",0,0.75,0
0.0566388013020448,0.0476844531819547,5,"sesonality1",0,0.75,0
0.0468598729652396,0.0619701168034218,5,"sesonality1",0,0.75,0
0.174037400961894,0.258591530311757,5,"sesonality1",0,0.75,0
0.0148644382704328,-0.00226211001419108,5,"sesonality1",0,0.75,0
