"L","M","U","G","Coverage_reduced","Seasonality","Age","Blood_coverage","Range"
0.0206493101838514,0.0405190860523507,0.0634414383922268,"Coverage","0","sesonality1","18","0",60
0.0220233065554656,0.0418297610983578,0.0653956980936416,"Coverage","0","sesonality1","18","0",61.3793103448276
0.022094509010276,0.0424176104780289,0.0656297417982155,"Coverage","0","sesonality1","18","0",62.7586206896552
0.0230468187327239,0.0436602907345483,0.0672870725184292,"Coverage","0","sesonality1","18","0",64.1379310344828
0.0229099615568287,0.0441548200655478,0.0680491458633341,"Coverage","0","sesonality1","18","0",65.5172413793103
0.0231777271881912,0.0440495381193371,0.0679068848453147,"Coverage","0","sesonality1","18","0",66.8965517241379
0.0230996416832449,0.0444090063702957,0.0689106383191334,"Coverage","0","sesonality1","18","0",68.2758620689655
0.023793460581631,0.0459640091314752,0.0707488559024396,"Coverage","0","sesonality1","18","0",69.6551724137931
0.0242687739219482,0.0464143541407067,0.0712061795488632,"Coverage","0","sesonality1","18","0",71.0344827586207
0.0250039020611566,0.0474162521457407,0.0733840851994524,"Coverage","0","sesonality1","18","0",72.4137931034483
0.0244697274864985,0.0470317353220471,0.0724841824911959,"Coverage","0","sesonality1","18","0",73.7931034482759
0.0250697804295664,0.0473625435378862,0.0733726126617758,"Coverage","0","sesonality1","18","0",75.1724137931034
0.0246192745440938,0.0479984825193804,0.0750094109267152,"Coverage","0","sesonality1","18","0",76.551724137931
0.0249146734087249,0.0487333718576133,0.0756539097826222,"Coverage","0","sesonality1","18","0",77.9310344827586
0.024727277568779,0.0492006873828425,0.0765277626032004,"Coverage","0","sesonality1","18","0",79.3103448275862
0.0260989371099872,0.0498865622383595,0.0772463608368987,"Coverage","0","sesonality1","18","0",80.6896551724138
0.0258844171241256,0.0510142567987277,0.0779898760823007,"Coverage","0","sesonality1","18","0",82.0689655172414
0.0265358445370693,0.0506994386911512,0.0781326737864708,"Coverage","0","sesonality1","18","0",83.448275862069
0.0267990642184407,0.0519657618847232,0.0801506955798001,"Coverage","0","sesonality1","18","0",84.8275862068966
0.0265923658903511,0.05215899177925,0.0803318337232456,"Coverage","0","sesonality1","18","0",86.2068965517241
0.0276406653313053,0.0529331774163007,0.0809451590229231,"Coverage","0","sesonality1","18","0",87.5862068965517
0.0271136714276898,0.0524128572198538,0.0817687008540335,"Coverage","0","sesonality1","18","0",88.9655172413793
0.0279812332960754,0.0534200451588799,0.0818743738965939,"Coverage","0","sesonality1","18","0",90.3448275862069
0.0282291554702019,0.0538316181355238,0.0831872440085188,"Coverage","0","sesonality1","18","0",91.7241379310345
0.027542680341314,0.0539992405358157,0.0840868514481355,"Coverage","0","sesonality1","18","0",93.1034482758621
0.0291921710303407,0.0559627650722415,0.085818931153622,"Coverage","0","sesonality1","18","0",94.4827586206897
0.0291786385775966,0.056888634715029,0.0864774124637108,"Coverage","0","sesonality1","18","0",95.8620689655172
0.0298568458361964,0.0566560647263463,0.0863912878178728,"Coverage","0","sesonality1","18","0",97.2413793103448
0.030449441252414,0.0570001411834183,0.0880899636311213,"Coverage","0","sesonality1","18","0",98.6206896551724
NA,NA,NA,"Coverage","0","sesonality1","18","0",100
0.0167934796152167,0.0330152153200261,0.0510282584196713,"initialEfficacy","0","sesonality1","18","0",0.5
0.0180634989931031,0.034712844034866,0.0525195402733343,"initialEfficacy","0","sesonality1","18","0",0.517241379310345
0.0176130951129412,0.0348291553216526,0.0539265017818025,"initialEfficacy","0","sesonality1","18","0",0.53448275862069
0.0187948166905306,0.0367334296932975,0.0559405143675422,"initialEfficacy","0","sesonality1","18","0",0.551724137931034
0.01986959630674,0.0381723247410506,0.0583100974105895,"initialEfficacy","0","sesonality1","18","0",0.568965517241379
0.0204974806777597,0.0392339348525624,0.0597465540177984,"initialEfficacy","0","sesonality1","18","0",0.586206896551724
0.0205955347782225,0.040667749337169,0.061350821737513,"initialEfficacy","0","sesonality1","18","0",0.603448275862069
0.021593337964367,0.0419476967173594,0.0635743081355861,"initialEfficacy","0","sesonality1","18","0",0.620689655172414
0.022520680696739,0.043284395071383,0.0653248337563107,"initialEfficacy","0","sesonality1","18","0",0.637931034482759
0.0228541397888696,0.0439494004708481,0.0674150363895757,"initialEfficacy","0","sesonality1","18","0",0.655172413793103
0.0239720766660917,0.046093350835834,0.0688882386256269,"initialEfficacy","0","sesonality1","18","0",0.672413793103448
0.0249914852488535,0.0475348436324746,0.0710609605844887,"initialEfficacy","0","sesonality1","18","0",0.689655172413793
0.0254487582026077,0.0482648201658764,0.073323906537463,"initialEfficacy","0","sesonality1","18","0",0.706896551724138
0.0250255476360363,0.0487369992377282,0.0743183212165089,"initialEfficacy","0","sesonality1","18","0",0.724137931034483
0.0259792334175256,0.050515293875287,0.0757479960246804,"initialEfficacy","0","sesonality1","18","0",0.741379310344828
0.0269642974468532,0.0522480781047283,0.0789761259666875,"initialEfficacy","0","sesonality1","18","0",0.758620689655172
0.0284096470735706,0.0536024240511923,0.0809541442071026,"initialEfficacy","0","sesonality1","18","0",0.775862068965517
0.0284933545415265,0.0543384158836361,0.0822674543542921,"initialEfficacy","0","sesonality1","18","0",0.793103448275862
0.0291358532070051,0.0561559916928148,0.084659826179317,"initialEfficacy","0","sesonality1","18","0",0.810344827586207
0.0303366529841493,0.0577934543125613,0.0867058859718746,"initialEfficacy","0","sesonality1","18","0",0.827586206896552
0.0308514916886093,0.0581158625535656,0.0878761358062344,"initialEfficacy","0","sesonality1","18","0",0.844827586206897
0.0314809232899384,0.0593775867543149,0.0898758156851648,"initialEfficacy","0","sesonality1","18","0",0.862068965517241
0.0328616550488675,0.0610668751555311,0.09190358235868,"initialEfficacy","0","sesonality1","18","0",0.879310344827586
0.0339828102041565,0.0631218546108267,0.0944847813150456,"initialEfficacy","0","sesonality1","18","0",0.896551724137931
0.034326772854753,0.0639230099801257,0.0961620229484348,"initialEfficacy","0","sesonality1","18","0",0.913793103448276
0.0354427037852994,0.0661384107341579,0.0973399127872579,"initialEfficacy","0","sesonality1","18","0",0.931034482758621
0.0353813896716599,0.0656616415641656,0.0983975692247263,"initialEfficacy","0","sesonality1","18","0",0.948275862068966
0.0358622169943691,0.0670670184971018,0.10120362921404,"initialEfficacy","0","sesonality1","18","0",0.96551724137931
0.0367673061513462,0.0683169992571004,0.103145913445638,"initialEfficacy","0","sesonality1","18","0",0.982758620689655
NA,NA,NA,"initialEfficacy","0","sesonality1","18","0",1
0.000448483361109531,0.00174001576283475,0.00331685452314498,"Degree_resistance","0","sesonality1","18","0",0
0.00380198179100356,0.00551450269651355,0.00777821925748852,"Degree_resistance","0","sesonality1","18","0",0.0344827586206897
0.00704484966209783,0.00952621735056883,0.0126455371627933,"Degree_resistance","0","sesonality1","18","0",0.0689655172413793
0.0100948373759936,0.0135761096119205,0.0177639251418173,"Degree_resistance","0","sesonality1","18","0",0.103448275862069
0.0131508112174416,0.0173959603929661,0.0225529405208652,"Degree_resistance","0","sesonality1","18","0",0.137931034482759
0.0164310614282695,0.0214762162944434,0.0276096327375794,"Degree_resistance","0","sesonality1","18","0",0.172413793103448
0.0191585074882425,0.0251023691903291,0.0325071343627042,"Degree_resistance","0","sesonality1","18","0",0.206896551724138
0.0220213167625506,0.0290268463942647,0.0373234675827615,"Degree_resistance","0","sesonality1","18","0",0.241379310344828
0.0248065483118492,0.0325863241726562,0.0418297671020569,"Degree_resistance","0","sesonality1","18","0",0.275862068965517
0.0274927421375688,0.0359551403396005,0.0461312768857903,"Degree_resistance","0","sesonality1","18","0",0.310344827586207
0.0298517084640168,0.0391161394279428,0.0503293173121911,"Degree_resistance","0","sesonality1","18","0",0.344827586206897
0.0329926295530843,0.0430198359125795,0.054965538777883,"Degree_resistance","0","sesonality1","18","0",0.379310344827586
0.0351599213978168,0.0457738152099957,0.058319130293931,"Degree_resistance","0","sesonality1","18","0",0.413793103448276
0.0376695586022515,0.0490087649643393,0.062901789719918,"Degree_resistance","0","sesonality1","18","0",0.448275862068966
0.0401980834345731,0.051935253656903,0.0663408852333236,"Degree_resistance","0","sesonality1","18","0",0.482758620689655
0.043499146835624,0.0562074324569562,0.0711441685327381,"Degree_resistance","0","sesonality1","18","0",0.517241379310345
0.0456302737251572,0.0589966425637402,0.0748213162706164,"Degree_resistance","0","sesonality1","18","0",0.551724137931034
0.0482578692689106,0.0623845886869223,0.0790479079726312,"Degree_resistance","0","sesonality1","18","0",0.586206896551724
0.0505392835616593,0.0652357770005888,0.0821166150717709,"Degree_resistance","0","sesonality1","18","0",0.620689655172414
0.0533626218409836,0.0684181862808578,0.0868411432932545,"Degree_resistance","0","sesonality1","18","0",0.655172413793103
0.0550904793497571,0.071238277605467,0.0899254520607328,"Degree_resistance","0","sesonality1","18","0",0.689655172413793
0.0577549238519248,0.0742001084391735,0.0940077966985771,"Degree_resistance","0","sesonality1","18","0",0.724137931034483
0.0608144241987547,0.0779498884934891,0.0981851298370917,"Degree_resistance","0","sesonality1","18","0",0.758620689655172
0.0630914859973671,0.0809524940964462,0.101829554105941,"Degree_resistance","0","sesonality1","18","0",0.793103448275862
0.0656102136443933,0.0837095669884358,0.105692987572176,"Degree_resistance","0","sesonality1","18","0",0.827586206896552
0.0677731951589929,0.0862887025235407,0.108746499103225,"Degree_resistance","0","sesonality1","18","0",0.862068965517241
0.0702968514724585,0.0900461794033996,0.112501991928292,"Degree_resistance","0","sesonality1","18","0",0.896551724137931
0.0730255719269101,0.0926149744157775,0.116058691275899,"Degree_resistance","0","sesonality1","18","0",0.931034482758621
0.0748547354912989,0.095533285584552,0.119499538986229,"Degree_resistance","0","sesonality1","18","0",0.96551724137931
NA,NA,NA,"Degree_resistance","0","sesonality1","18","0",1
0.0204611589202631,0.0390997413588662,0.0608119349614495,"Access","0","sesonality1","18","0",10
0.0208533114422893,0.039977647448927,0.0626578877940924,"Access","0","sesonality1","18","0",12.4137931034483
0.0217088389322355,0.0412412122717985,0.0630633718736773,"Access","0","sesonality1","18","0",14.8275862068966
0.0211983906102264,0.0416037729090619,0.0644416561339168,"Access","0","sesonality1","18","0",17.2413793103448
0.0219368822135829,0.042490431251579,0.0653731962181988,"Access","0","sesonality1","18","0",19.6551724137931
0.0216133939791148,0.042155317867559,0.0652718880763591,"Access","0","sesonality1","18","0",22.0689655172414
0.0224856965094128,0.0433519995268806,0.0673719191993205,"Access","0","sesonality1","18","0",24.4827586206897
0.0236926673176347,0.0449543101797396,0.0692991571295134,"Access","0","sesonality1","18","0",26.8965517241379
0.0228568603028861,0.044745940125985,0.0690004754888373,"Access","0","sesonality1","18","0",29.3103448275862
0.0242004596928305,0.046175139936778,0.0702113493827186,"Access","0","sesonality1","18","0",31.7241379310345
0.0241194153360698,0.0461292396538782,0.0713671141923628,"Access","0","sesonality1","18","0",34.1379310344828
0.0243599675465323,0.0474434223143814,0.0725763251760407,"Access","0","sesonality1","18","0",36.551724137931
0.0250179011124,0.0486557141899385,0.0744426989088926,"Access","0","sesonality1","18","0",38.9655172413793
0.0244183040535499,0.0480086289159064,0.0749860119558223,"Access","0","sesonality1","18","0",41.3793103448276
0.0256998320081846,0.0493591925789387,0.0754430901239648,"Access","0","sesonality1","18","0",43.7931034482759
0.0263523458346451,0.0507233989162919,0.0773464968680719,"Access","0","sesonality1","18","0",46.2068965517241
0.026399798917467,0.0514512032497879,0.0793390829362816,"Access","0","sesonality1","18","0",48.6206896551724
0.0271632117009473,0.0521996626581647,0.0795570969334941,"Access","0","sesonality1","18","0",51.0344827586207
0.0282966303934801,0.0536185606831351,0.0812375301034846,"Access","0","sesonality1","18","0",53.448275862069
0.0277124476886976,0.0530573190571857,0.0814348730390023,"Access","0","sesonality1","18","0",55.8620689655172
0.0287215365562239,0.0543538774890232,0.083111550072144,"Access","0","sesonality1","18","0",58.2758620689655
0.0287049374112299,0.0552931637418936,0.0835643704620925,"Access","0","sesonality1","18","0",60.6896551724138
0.0287247997129016,0.0551254595534375,0.0842685972142559,"Access","0","sesonality1","18","0",63.1034482758621
0.0296266841269939,0.0563355810616145,0.0862994894370918,"Access","0","sesonality1","18","0",65.5172413793103
0.0297300396828869,0.0568838236151277,0.0870198494857918,"Access","0","sesonality1","18","0",67.9310344827586
0.0301098410415679,0.0574498295784292,0.0885506575868312,"Access","0","sesonality1","18","0",70.3448275862069
0.031032014885771,0.0587206634663093,0.0899683578922639,"Access","0","sesonality1","18","0",72.7586206896552
0.030307050725278,0.0580663804686306,0.0896737358634097,"Access","0","sesonality1","18","0",75.1724137931034
0.0307697080887467,0.0592156897310246,0.0905774000714493,"Access","0","sesonality1","18","0",77.5862068965517
NA,NA,NA,"Access","0","sesonality1","18","0",80
0.0465145658555373,0.0881878197675058,0.134378485742155,"eir","0","sesonality1","18","0",5
0.036146288178209,0.0702180361670342,0.108396067995147,"eir","0","sesonality1","18","0",22.0689655172414
0.0336175306517291,0.0631822081966217,0.0957707199672523,"eir","0","sesonality1","18","0",39.1379310344828
0.0321027665024423,0.0585860130372401,0.0889275680417349,"eir","0","sesonality1","18","0",56.2068965517241
0.0290178399109754,0.0550716521759555,0.0842994008738791,"eir","0","sesonality1","18","0",73.2758620689655
0.0265899426023525,0.0518662444145675,0.0796774983342509,"eir","0","sesonality1","18","0",90.3448275862069
0.0264528593772968,0.050630082869343,0.0783173159429004,"eir","0","sesonality1","18","0",107.413793103448
0.0253662509982404,0.048779456759215,0.0751274763871415,"eir","0","sesonality1","18","0",124.48275862069
0.0241893897632033,0.0475383437402918,0.0735102003086949,"eir","0","sesonality1","18","0",141.551724137931
0.024193538333628,0.0466840820773916,0.0712228867545563,"eir","0","sesonality1","18","0",158.620689655172
0.0246909970768987,0.0465639312322257,0.0707536610264173,"eir","0","sesonality1","18","0",175.689655172414
0.0242076992625317,0.0459389937150561,0.0706839469344853,"eir","0","sesonality1","18","0",192.758620689655
0.0237634788060999,0.0453582001270482,0.070080251830014,"eir","0","sesonality1","18","0",209.827586206897
0.0238329665838553,0.0455562960209547,0.0693582478573294,"eir","0","sesonality1","18","0",226.896551724138
0.0234080616725007,0.0446436146167232,0.0682196942774678,"eir","0","sesonality1","18","0",243.965517241379
0.024196483448951,0.0454193785376851,0.0689398049422952,"eir","0","sesonality1","18","0",261.034482758621
0.0235785029249677,0.0450896635022355,0.0695768274782657,"eir","0","sesonality1","18","0",278.103448275862
0.0231628153734325,0.0449538604965568,0.0696510431270637,"eir","0","sesonality1","18","0",295.172413793103
0.0232371636313849,0.0447801016680071,0.0695092682766308,"eir","0","sesonality1","18","0",312.241379310345
0.0232490150543754,0.0447554376849496,0.0691583468181028,"eir","0","sesonality1","18","0",329.310344827586
0.0224059659543535,0.0437385828266038,0.0683645044766679,"eir","0","sesonality1","18","0",346.379310344828
0.0235235765574057,0.0461250532675235,0.0707214621860031,"eir","0","sesonality1","18","0",363.448275862069
0.0231003789587605,0.0453347372262793,0.0703563444023163,"eir","0","sesonality1","18","0",380.51724137931
0.0234515752727775,0.0463076565781591,0.0717378175005598,"eir","0","sesonality1","18","0",397.586206896552
0.0232752789038615,0.0465035371803086,0.0713913180397719,"eir","0","sesonality1","18","0",414.655172413793
0.0243539933129246,0.0476335135355984,0.0726283525203254,"eir","0","sesonality1","18","0",431.724137931035
0.0236728415397541,0.0469004816611372,0.0723133966904148,"eir","0","sesonality1","18","0",448.793103448276
0.0242268214413852,0.047223248025153,0.0726775555492651,"eir","0","sesonality1","18","0",465.862068965517
0.024500649247235,0.0475896845532436,0.0734137075535677,"eir","0","sesonality1","18","0",482.931034482759
NA,NA,NA,"eir","0","sesonality1","18","0",500
0.0141567473696747,0.0273928734579763,0.0424766141633279,"half_life","0","sesonality1","18","0",0.5
0.0165203919239556,0.0310585068677463,0.0474324160137593,"half_life","0","sesonality1","18","0",0.655172413793103
0.0183015203246952,0.034829374800747,0.0527123663825561,"half_life","0","sesonality1","18","0",0.810344827586207
0.0190692612868906,0.0371810649775161,0.0563922050562496,"half_life","0","sesonality1","18","0",0.96551724137931
0.0216666703845819,0.0403063111898198,0.0599461435962257,"half_life","0","sesonality1","18","0",1.12068965517241
0.0225642339382927,0.042394040189216,0.0633832315600857,"half_life","0","sesonality1","18","0",1.27586206896552
0.0227859229198457,0.043968117866153,0.0665327951515132,"half_life","0","sesonality1","18","0",1.43103448275862
0.024704268093231,0.0467139317766913,0.070030960984792,"half_life","0","sesonality1","18","0",1.58620689655172
0.0241579625556033,0.0468931296365162,0.0707980206482456,"half_life","0","sesonality1","18","0",1.74137931034483
0.0248620598116466,0.0479629062700278,0.0732474766119169,"half_life","0","sesonality1","18","0",1.89655172413793
0.0258186768619284,0.0498741099660061,0.0741147629162741,"half_life","0","sesonality1","18","0",2.05172413793103
0.0253696092571058,0.0495438778473317,0.0755578650376945,"half_life","0","sesonality1","18","0",2.20689655172414
0.0267998335424385,0.050897416710818,0.0770679682802254,"half_life","0","sesonality1","18","0",2.36206896551724
0.028179792647515,0.05245269986666,0.0792974345107064,"half_life","0","sesonality1","18","0",2.51724137931034
0.0275637810281605,0.053408191749624,0.0798177036191094,"half_life","0","sesonality1","18","0",2.67241379310345
0.0280326187438615,0.0530754721094792,0.0801098602967173,"half_life","0","sesonality1","18","0",2.82758620689655
0.0283872246393435,0.0544098476194236,0.0817190358874612,"half_life","0","sesonality1","18","0",2.98275862068966
0.028662286568367,0.0544967389671515,0.0822142871992206,"half_life","0","sesonality1","18","0",3.13793103448276
0.029337184676563,0.0555748370663882,0.0838587553416803,"half_life","0","sesonality1","18","0",3.29310344827586
0.0303896838873918,0.056620372835241,0.084613343333182,"half_life","0","sesonality1","18","0",3.44827586206897
0.0307690910862472,0.0574815100698941,0.0843058362691743,"half_life","0","sesonality1","18","0",3.60344827586207
0.0302586524381451,0.0577341993514053,0.0864641433826763,"half_life","0","sesonality1","18","0",3.75862068965517
0.0319367400721137,0.0592728772991961,0.0879458223632341,"half_life","0","sesonality1","18","0",3.91379310344828
0.03158969903248,0.0594680116297842,0.0873968117266605,"half_life","0","sesonality1","18","0",4.06896551724138
0.0327201847027749,0.0604320860485086,0.0888846946850171,"half_life","0","sesonality1","18","0",4.22413793103448
0.0315037632578183,0.0592299161092486,0.0884212466597766,"half_life","0","sesonality1","18","0",4.37931034482759
0.0313317198345729,0.0596702325921177,0.0892340965043631,"half_life","0","sesonality1","18","0",4.53448275862069
0.0314220657124579,0.0602797744521213,0.0907471160808031,"half_life","0","sesonality1","18","0",4.68965517241379
0.0319644975806889,0.0609699910295963,0.090711529277112,"half_life","0","sesonality1","18","0",4.8448275862069
NA,NA,NA,"half_life","0","sesonality1","18","0",5
0.0228718090645789,0.0440315446546634,0.0680650240959352,"Coverage","0","sesonality2","18","0",60
0.0228586568130726,0.0449986055515285,0.0694653541484609,"Coverage","0","sesonality2","18","0",61.3793103448276
0.0233459382665378,0.0454122312003905,0.0698684489288341,"Coverage","0","sesonality2","18","0",62.7586206896552
0.0237350079808779,0.0463222356653754,0.0717761101451316,"Coverage","0","sesonality2","18","0",64.1379310344828
0.0246308202345786,0.0468967407287598,0.071771485363302,"Coverage","0","sesonality2","18","0",65.5172413793103
0.0247154284637406,0.0477461639905722,0.0735020774767241,"Coverage","0","sesonality2","18","0",66.8965517241379
0.0250025503092467,0.0479932382052757,0.0744534334387358,"Coverage","0","sesonality2","18","0",68.2758620689655
0.0253376409029498,0.0484862527558323,0.0748361683975087,"Coverage","0","sesonality2","18","0",69.6551724137931
0.0265646821670303,0.0501316617691478,0.0761930465209216,"Coverage","0","sesonality2","18","0",71.0344827586207
0.0271203038426671,0.0512734002887443,0.0784030524991818,"Coverage","0","sesonality2","18","0",72.4137931034483
0.0265159382272378,0.0509556048510306,0.0782931829866244,"Coverage","0","sesonality2","18","0",73.7931034482759
0.0275587260636486,0.0516546234103357,0.0797864887944078,"Coverage","0","sesonality2","18","0",75.1724137931034
0.0277384217468625,0.0523252166239811,0.0800596955045152,"Coverage","0","sesonality2","18","0",76.551724137931
0.0276548168622721,0.052810858978566,0.0811151984966302,"Coverage","0","sesonality2","18","0",77.9310344827586
0.027209009312988,0.0519962152053242,0.0806260461884917,"Coverage","0","sesonality2","18","0",79.3103448275862
0.0277572427155373,0.0530439840938094,0.0819081664681199,"Coverage","0","sesonality2","18","0",80.6896551724138
0.0285574505478929,0.0546456636097751,0.0831681871130762,"Coverage","0","sesonality2","18","0",82.0689655172414
0.0276946924456806,0.0542041448558119,0.084495664205703,"Coverage","0","sesonality2","18","0",83.448275862069
0.0286108855780047,0.0554382484997584,0.0847182424086501,"Coverage","0","sesonality2","18","0",84.8275862068966
0.0292867675150394,0.0560403081352893,0.0869041685578126,"Coverage","0","sesonality2","18","0",86.2068965517241
0.0294734226739752,0.0563721839112295,0.0862866147550559,"Coverage","0","sesonality2","18","0",87.5862068965517
0.029259515677766,0.0566840054020964,0.0876710909877343,"Coverage","0","sesonality2","18","0",88.9655172413793
0.0297252057038908,0.0572767007684696,0.0885310868180212,"Coverage","0","sesonality2","18","0",90.3448275862069
0.0295767115598392,0.0574674440078267,0.0894922039366866,"Coverage","0","sesonality2","18","0",91.7241379310345
0.030251507401079,0.0586638222387826,0.0906114925788834,"Coverage","0","sesonality2","18","0",93.1034482758621
0.0311134682606964,0.0596713618568463,0.0915901499542413,"Coverage","0","sesonality2","18","0",94.4827586206897
0.0314278528315513,0.0595701619285189,0.0924874203363046,"Coverage","0","sesonality2","18","0",95.8620689655172
0.0309779026950309,0.0591114394538786,0.0928146951507323,"Coverage","0","sesonality2","18","0",97.2413793103448
0.031237146073693,0.060565126310299,0.0936379967559416,"Coverage","0","sesonality2","18","0",98.6206896551724
NA,NA,NA,"Coverage","0","sesonality2","18","0",100
0.0194399062519676,0.036391951136925,0.0546205192999237,"initialEfficacy","0","sesonality2","18","0",0.5
0.0196189620208946,0.0372945561789871,0.0558513926165822,"initialEfficacy","0","sesonality2","18","0",0.517241379310345
0.0207275440836277,0.0385165013345428,0.0576100627366395,"initialEfficacy","0","sesonality2","18","0",0.53448275862069
0.0205042056894649,0.0390585403130812,0.0592556996360836,"initialEfficacy","0","sesonality2","18","0",0.551724137931034
0.0213911711477414,0.040727890716013,0.0613367956066565,"initialEfficacy","0","sesonality2","18","0",0.568965517241379
0.0221604734809915,0.0420889636938498,0.0638415548019589,"initialEfficacy","0","sesonality2","18","0",0.586206896551724
0.0223266408841396,0.043401848807441,0.0653718045143592,"initialEfficacy","0","sesonality2","18","0",0.603448275862069
0.0230082003225964,0.0442263081644633,0.0668721579894183,"initialEfficacy","0","sesonality2","18","0",0.620689655172414
0.023072807358642,0.0453056807589398,0.0689563914902924,"initialEfficacy","0","sesonality2","18","0",0.637931034482759
0.0248040100142351,0.0478811104319799,0.0721013200734106,"initialEfficacy","0","sesonality2","18","0",0.655172413793103
