"Coverage","initialEfficacy","Degree_resistance","Access","eir","half_life","extinct"
0.950456076674549,0.960410163935835,0.129948174687537,0.225557411098433,172.690767060111,3.55272380574251,0
0.950456076674549,0.960410163935835,0.129948174687537,0.225557411098433,172.690767060111,3.55272380574251,0
0.950456076674549,0.960410163935835,0.129948174687537,0.225557411098433,172.690767060111,3.55272380574251,0
0.950456076674549,0.960410163935835,0.129948174687537,0.225557411098433,172.690767060111,3.55272380574251,0
0.856241209241432,0.520496824817382,0.205539202469555,0.230481993805878,297.960107840113,2.24074036260665,0
0.856241209241432,0.520496824817382,0.205539202469555,0.230481993805878,297.960107840113,2.24074036260665,0
0.856241209241432,0.520496824817382,0.205539202469555,0.230481993805878,297.960107840113,2.24074036260665,0
0.856241209241432,0.520496824817382,0.205539202469555,0.230481993805878,297.960107840113,2.24074036260665,0
0.789480752389664,0.729957217354783,0.886268749410107,0.41881951548696,313.527453892172,2.91697285187966,0
0.789480752389664,0.729957217354783,0.886268749410107,0.41881951548696,313.527453892172,2.91697285187966,0
0.789480752389664,0.729957217354783,0.886268749410107,0.41881951548696,313.527453892172,2.91697285187966,0
0.789480752389664,0.729957217354783,0.886268749410107,0.41881951548696,313.527453892172,2.91697285187966,0
0.961730373565138,0.571900055428012,0.514360292792674,0.0965213160007729,27.8375138927897,0.998719742471054,0
0.961730373565138,0.571900055428012,0.514360292792674,0.0965213160007729,27.8375138927897,0.998719742471054,0
0.961730373565138,0.571900055428012,0.514360292792674,0.0965213160007729,27.8375138927897,0.998719742471054,0
0.961730373565138,0.571900055428012,0.514360292792674,0.0965213160007729,27.8375138927897,0.998719742471054,0
0.718452110698459,0.696974298301845,0.658103576010899,0.241201321640797,194.388425886191,3.18081186517487,0
0.718452110698459,0.696974298301845,0.658103576010899,0.241201321640797,194.388425886191,3.18081186517487,0
0.718452110698459,0.696974298301845,0.658103576010899,0.241201321640797,194.388425886191,3.18081186517487,0
0.718452110698459,0.696974298301845,0.658103576010899,0.241201321640797,194.388425886191,3.18081186517487,0
0.629694105017766,0.953244814922857,0.737826139719306,0.388154833846259,139.660364686493,0.538500591919874,0
0.629694105017766,0.953244814922857,0.737826139719306,0.388154833846259,139.660364686493,0.538500591919874,0
0.629694105017766,0.953244814922857,0.737826139719306,0.388154833846259,139.660364686493,0.538500591919874,0
0.629694105017766,0.953244814922857,0.737826139719306,0.388154833846259,139.660364686493,0.538500591919874,0
0.945538705113888,0.576535394548563,0.814003107039044,0.100069206533429,267.061840598477,2.24751351052046,0
0.945538705113888,0.576535394548563,0.814003107039044,0.100069206533429,267.061840598477,2.24751351052046,0
0.945538705113888,0.576535394548563,0.814003107039044,0.100069206533429,267.061840598477,2.24751351052046,0
0.945538705113888,0.576535394548563,0.814003107039044,0.100069206533429,267.061840598477,2.24751351052046,0
0.898967120259946,0.82999297864735,0.980112803297963,0.0684515154134416,449.544208135243,1.98334483426189,0
0.898967120259946,0.82999297864735,0.980112803297963,0.0684515154134416,449.544208135243,1.98334483426189,0
0.898967120259946,0.82999297864735,0.980112803297963,0.0684515154134416,449.544208135243,1.98334483426189,0
0.898967120259946,0.82999297864735,0.980112803297963,0.0684515154134416,449.544208135243,1.98334483426189,0
0.646305425645389,0.775105274943892,0.0843210648213329,0.310934188423598,115.030981851116,4.77468788869369,0
0.646305425645389,0.775105274943892,0.0843210648213329,0.310934188423598,115.030981851116,4.77468788869369,0
0.646305425645389,0.775105274943892,0.0843210648213329,0.310934188423598,115.030981851116,4.77468788869369,0
0.646305425645389,0.775105274943892,0.0843210648213329,0.310934188423598,115.030981851116,4.77468788869369,0
0.987846291581692,0.536008163162975,0.392177447416097,0.128937310794158,240.823377350071,1.80656117571112,0
0.987846291581692,0.536008163162975,0.392177447416097,0.128937310794158,240.823377350071,1.80656117571112,0
0.987846291581692,0.536008163162975,0.392177447416097,0.128937310794158,240.823377350071,1.80656117571112,0
0.987846291581692,0.536008163162975,0.392177447416097,0.128937310794158,240.823377350071,1.80656117571112,0
0.716979426284921,0.956146033835631,0.021430345123557,0.474405032180009,226.954934795363,1.95129742219143,0
0.716979426284921,0.956146033835631,0.021430345123557,0.474405032180009,226.954934795363,1.95129742219143,0
0.716979426284921,0.956146033835631,0.021430345123557,0.474405032180009,226.954934795363,1.95129742219143,0
0.716979426284921,0.956146033835631,0.021430345123557,0.474405032180009,226.954934795363,1.95129742219143,0
0.834440509233819,0.909120927410927,0.570073958471155,0.150172054441779,220.103628315205,1.66571651866048,0
0.834440509233819,0.909120927410927,0.570073958471155,0.150172054441779,220.103628315205,1.66571651866048,0
0.834440509233819,0.909120927410927,0.570073958471155,0.150172054441779,220.103628315205,1.66571651866048,0
0.834440509233819,0.909120927410927,0.570073958471155,0.150172054441779,220.103628315205,1.66571651866048,0
0.88142077135663,0.82099916735175,0.465560949680973,0.198981985794777,47.0800535112294,2.62786165724272,0
0.88142077135663,0.82099916735175,0.465560949680973,0.198981985794777,47.0800535112294,2.62786165724272,0
0.88142077135663,0.82099916735175,0.465560949680973,0.198981985794777,47.0800535112294,2.62786165724272,0
0.88142077135663,0.82099916735175,0.465560949680973,0.198981985794777,47.0800535112294,2.62786165724272,0
0.877921343545877,0.963450648107438,0.82529894508095,0.219627780784002,477.50558962179,0.515710660555333,0
0.877921343545877,0.963450648107438,0.82529894508095,0.219627780784002,477.50558962179,0.515710660555333,0
0.877921343545877,0.963450648107438,0.82529894508095,0.219627780784002,477.50558962179,0.515710660555333,0
0.877921343545877,0.963450648107438,0.82529894508095,0.219627780784002,477.50558962179,0.515710660555333,0
0.907510211838854,0.848203470283235,0.842917490585986,0.379649368630566,473.920565088242,3.93062306382429,0
0.907510211838854,0.848203470283235,0.842917490585986,0.379649368630566,473.920565088242,3.93062306382429,0
0.907510211838854,0.848203470283235,0.842917490585986,0.379649368630566,473.920565088242,3.93062306382429,0
0.907510211838854,0.848203470283235,0.842917490585986,0.379649368630566,473.920565088242,3.93062306382429,0
0.612017273279097,0.977061663268847,0.553622687963904,0.287499440451688,232.107604795305,3.21835891394884,0
