"L","M","U","G","Vaccine_type","Range"
0.0784775454951754,0.13187923582201,0.180073761383827,"initialEfficacy","BSV",0.844827586206897
0.0787041676364608,0.133618585367959,0.18095241159195,"initialEfficacy","BSV",0.862068965517241
0.0795343698475273,0.13466031085291,0.183646676102662,"initialEfficacy","BSV",0.879310344827586
0.0806554333707371,0.134759834365226,0.183389679370594,"initialEfficacy","BSV",0.896551724137931
0.0817195496970721,0.137179832312679,0.185026246987687,"initialEfficacy","BSV",0.913793103448276
0.0843294362737539,0.13907128196152,0.186564672612,"initialEfficacy","BSV",0.931034482758621
0.0842263240358926,0.139509939932511,0.186828115743486,"initialEfficacy","BSV",0.948275862068966
0.0872425490153236,0.140860422330914,0.187042532770289,"initialEfficacy","BSV",0.96551724137931
0.0861214179160159,0.140974291566029,0.186576988001197,"initialEfficacy","BSV",0.982758620689655
NA,NA,NA,"initialEfficacy","BSV",1
0.000206772800389343,0.00896480658389558,0.0204451455961339,"Degree_resistance","BSV",0
0.00877799362734306,0.0190733703134064,0.0324315744053713,"Degree_resistance","BSV",0.0344827586206897
0.017060782008883,0.0291091413897678,0.0443170779782082,"Degree_resistance","BSV",0.0689655172413793
0.0255890701672923,0.039951734973025,0.0569262743509058,"Degree_resistance","BSV",0.103448275862069
0.0348374963753955,0.0506870722698174,0.0690338180364928,"Degree_resistance","BSV",0.137931034482759
0.0418626171531982,0.0602323299707604,0.0810366966889709,"Degree_resistance","BSV",0.172413793103448
0.0501454842880107,0.0710895826909889,0.0933001511376342,"Degree_resistance","BSV",0.206896551724138
0.0577407888272618,0.080231257261151,0.104579350093658,"Degree_resistance","BSV",0.241379310344828
0.0642795998023856,0.0883395022960242,0.11361398963836,"Degree_resistance","BSV",0.275862068965517
0.0721364126219706,0.0980017659068954,0.124037903339003,"Degree_resistance","BSV",0.310344827586207
0.0776759331311433,0.105368340429825,0.133531621681899,"Degree_resistance","BSV",0.344827586206897
0.0835048400760204,0.112465110024682,0.14139659949996,"Degree_resistance","BSV",0.379310344827586
0.0884422271367749,0.118608325718551,0.148663973856067,"Degree_resistance","BSV",0.413793103448276
0.0950459222541027,0.127323699052008,0.158250397184105,"Degree_resistance","BSV",0.448275862068966
0.0993114512463995,0.131196567462452,0.16288755049551,"Degree_resistance","BSV",0.482758620689655
0.101842892394563,0.135623093626754,0.168886795990243,"Degree_resistance","BSV",0.517241379310345
0.106840479845637,0.140017206879509,0.173245388845446,"Degree_resistance","BSV",0.551724137931034
0.111554619868622,0.145277393343463,0.180029036467998,"Degree_resistance","BSV",0.586206896551724
0.115133383645525,0.149510077196959,0.184202532122675,"Degree_resistance","BSV",0.620689655172414
0.118590472809434,0.153881144237559,0.188700856391267,"Degree_resistance","BSV",0.655172413793103
0.121671008914441,0.157778893530068,0.194399072774393,"Degree_resistance","BSV",0.689655172413793
