"L","M","U","G","Coverage_reduced","Seasonality","Age","Blood_coverage","Range"
0.0835620567387888,0.156798703943724,0.226408911622491,"Coverage","0.2","sesonality2","0.75","0",60
0.0864238294036394,0.160588030991911,0.233747263656626,"Coverage","0.2","sesonality2","0.75","0",61.3793103448276
0.0882658141037178,0.161007684013383,0.233709013012131,"Coverage","0.2","sesonality2","0.75","0",62.7586206896552
0.090057334601091,0.166823753765936,0.241906526846298,"Coverage","0.2","sesonality2","0.75","0",64.1379310344828
0.0966993725347909,0.172398629143803,0.24934848495531,"Coverage","0.2","sesonality2","0.75","0",65.5172413793103
0.0915650597066445,0.170422465100164,0.250815175395176,"Coverage","0.2","sesonality2","0.75","0",66.8965517241379
0.0963321378316264,0.175143646053893,0.25726514056754,"Coverage","0.2","sesonality2","0.75","0",68.2758620689655
0.0967243193715336,0.17792397684159,0.263304929421647,"Coverage","0.2","sesonality2","0.75","0",69.6551724137931
0.10057751803947,0.182925271659338,0.270551713344889,"Coverage","0.2","sesonality2","0.75","0",71.0344827586207
0.104293677047784,0.185610352334177,0.275756206349395,"Coverage","0.2","sesonality2","0.75","0",72.4137931034483
0.104604742876188,0.187981777805183,0.281444121656784,"Coverage","0.2","sesonality2","0.75","0",73.7931034482759
0.104469722873865,0.189359790126204,0.288329325559889,"Coverage","0.2","sesonality2","0.75","0",75.1724137931034
0.104988263310411,0.193000128075902,0.291528231594101,"Coverage","0.2","sesonality2","0.75","0",76.551724137931
0.109387945138885,0.199415457648439,0.302021965302783,"Coverage","0.2","sesonality2","0.75","0",77.9310344827586
0.112131947975881,0.203243963018624,0.310409058460426,"Coverage","0.2","sesonality2","0.75","0",79.3103448275862
0.112597923421672,0.207040529430363,0.319250966909008,"Coverage","0.2","sesonality2","0.75","0",80.6896551724138
0.112415022542437,0.205812637944282,0.321356908425457,"Coverage","0.2","sesonality2","0.75","0",82.0689655172414
0.112818419974558,0.211539899221676,0.336558810323652,"Coverage","0.2","sesonality2","0.75","0",83.448275862069
0.112248188254011,0.213818166919689,0.342408805831551,"Coverage","0.2","sesonality2","0.75","0",84.8275862068966
0.116132895139899,0.221134252734576,0.354223779435779,"Coverage","0.2","sesonality2","0.75","0",86.2068965517241
0.117103566745199,0.223227646834898,0.358041513554965,"Coverage","0.2","sesonality2","0.75","0",87.5862068965517
0.121040680923181,0.229515137007764,0.36908002934606,"Coverage","0.2","sesonality2","0.75","0",88.9655172413793
0.12199194525434,0.235433572585136,0.376441218857496,"Coverage","0.2","sesonality2","0.75","0",90.3448275862069
0.122793453139333,0.238856140579574,0.389201925004022,"Coverage","0.2","sesonality2","0.75","0",91.7241379310345
0.125034626169405,0.244282349899664,0.404451608808792,"Coverage","0.2","sesonality2","0.75","0",93.1034482758621
0.129489462779992,0.254083541651556,0.413804426718176,"Coverage","0.2","sesonality2","0.75","0",94.4827586206897
0.131491584186464,0.259156890440335,0.428102563557371,"Coverage","0.2","sesonality2","0.75","0",95.8620689655172
0.134042017233483,0.265708171430969,0.439450113257631,"Coverage","0.2","sesonality2","0.75","0",97.2413793103448
0.139717178589185,0.268992861048938,0.451409486227522,"Coverage","0.2","sesonality2","0.75","0",98.6206896551724
NA,NA,NA,"Coverage","0.2","sesonality2","0.75","0",100
0.0643198952399974,0.129818380443107,0.19571610626545,"initialEfficacy","0.2","sesonality2","0.75","0",0.5
0.0682559007475093,0.136630658228934,0.203241580539318,"initialEfficacy","0.2","sesonality2","0.75","0",0.517241379310345
0.0700381133745626,0.137819396056354,0.206599067359701,"initialEfficacy","0.2","sesonality2","0.75","0",0.53448275862069
0.0768356840888762,0.146863613869259,0.219165567214994,"initialEfficacy","0.2","sesonality2","0.75","0",0.551724137931034
0.0758824575805291,0.147446742125156,0.222481370155967,"initialEfficacy","0.2","sesonality2","0.75","0",0.568965517241379
0.0802912026163614,0.154371620271643,0.229607203467617,"initialEfficacy","0.2","sesonality2","0.75","0",0.586206896551724
0.086535522421871,0.161852722957439,0.239437459783951,"initialEfficacy","0.2","sesonality2","0.75","0",0.603448275862069
0.0897379795819432,0.166232136862197,0.244124717044856,"initialEfficacy","0.2","sesonality2","0.75","0",0.620689655172414
0.0931988722059217,0.171580734252792,0.253986864612982,"initialEfficacy","0.2","sesonality2","0.75","0",0.637931034482759
0.0963056393467905,0.172597649742393,0.256475809684671,"initialEfficacy","0.2","sesonality2","0.75","0",0.655172413793103
0.100201141721073,0.180594212858524,0.264858880903143,"initialEfficacy","0.2","sesonality2","0.75","0",0.672413793103448
0.103260991333039,0.186335451485246,0.27302452446318,"initialEfficacy","0.2","sesonality2","0.75","0",0.689655172413793
0.106364863727221,0.191156382231621,0.284536392251576,"initialEfficacy","0.2","sesonality2","0.75","0",0.706896551724138
0.113141564685473,0.198480181408684,0.292748680189334,"initialEfficacy","0.2","sesonality2","0.75","0",0.724137931034483
0.112130077290327,0.20042012472942,0.304262359030659,"initialEfficacy","0.2","sesonality2","0.75","0",0.741379310344828
0.116659106522382,0.209913600690494,0.314252354702518,"initialEfficacy","0.2","sesonality2","0.75","0",0.758620689655172
0.120623450646575,0.215844837346956,0.327220101421831,"initialEfficacy","0.2","sesonality2","0.75","0",0.775862068965517
0.125495412032365,0.223456429747703,0.335789810537654,"initialEfficacy","0.2","sesonality2","0.75","0",0.793103448275862
0.127850470880336,0.23170214408602,0.353993890220215,"initialEfficacy","0.2","sesonality2","0.75","0",0.810344827586207
0.129950088545626,0.238146735421411,0.364219020821601,"initialEfficacy","0.2","sesonality2","0.75","0",0.827586206896552
0.134003448015543,0.246554044525784,0.381141854052703,"initialEfficacy","0.2","sesonality2","0.75","0",0.844827586206897
0.136108607033391,0.253272533022506,0.396346502360191,"initialEfficacy","0.2","sesonality2","0.75","0",0.862068965517241
0.142506044751394,0.266707827850822,0.412866811630081,"initialEfficacy","0.2","sesonality2","0.75","0",0.879310344827586
0.147733098652751,0.270492935883311,0.42963510013178,"initialEfficacy","0.2","sesonality2","0.75","0",0.896551724137931
0.151885512984728,0.285892449780224,0.446807344940451,"initialEfficacy","0.2","sesonality2","0.75","0",0.913793103448276
0.161038944855098,0.300001359041053,0.465895002097618,"initialEfficacy","0.2","sesonality2","0.75","0",0.931034482758621
0.168053657061511,0.30901856882743,0.481322559654863,"initialEfficacy","0.2","sesonality2","0.75","0",0.948275862068966
0.16990518180387,0.319189264849404,0.503646249366365,"initialEfficacy","0.2","sesonality2","0.75","0",0.96551724137931
0.173163777617037,0.326297855335628,0.514131422920127,"initialEfficacy","0.2","sesonality2","0.75","0",0.982758620689655
NA,NA,NA,"initialEfficacy","0.2","sesonality2","0.75","0",1
0.00397342281799134,0.013721586419262,0.0254597162179319,"Degree_resistance","0.2","sesonality2","0.75","0",0
0.0190517959458984,0.030279088981778,0.0438961489747776,"Degree_resistance","0.2","sesonality2","0.75","0",0.0344827586206897
0.032548912465953,0.0470923702983207,0.0642412987223741,"Degree_resistance","0.2","sesonality2","0.75","0",0.0689655172413793
0.0453174789659487,0.063197289302959,0.0852209675117886,"Degree_resistance","0.2","sesonality2","0.75","0",0.103448275862069
0.0572746371406999,0.0781867074678274,0.105357440423316,"Degree_resistance","0.2","sesonality2","0.75","0",0.137931034482759
0.0682177700312167,0.0928756550679578,0.126539311302479,"Degree_resistance","0.2","sesonality2","0.75","0",0.172413793103448
0.0790182825368561,0.107789119256926,0.146728112082394,"Degree_resistance","0.2","sesonality2","0.75","0",0.206896551724138
0.09026670747457,0.122118436679684,0.165482516027326,"Degree_resistance","0.2","sesonality2","0.75","0",0.241379310344828
0.101262185651979,0.135261002469468,0.185571186997522,"Degree_resistance","0.2","sesonality2","0.75","0",0.275862068965517
0.110263563982869,0.147652822030769,0.202411121864322,"Degree_resistance","0.2","sesonality2","0.75","0",0.310344827586207
