"L","M","U","G","Coverage_reduced","Seasonality","Age","Blood_coverage","Range"
0.0207079297787634,0.0401169390547765,0.0620871916503205,"Coverage","0","sesonality1","18","1",60
0.0206370562484047,0.041149745999665,0.0633980345766424,"Coverage","0","sesonality1","18","1",61.3793103448276
0.0214905102837541,0.0417711121596032,0.0639917582118792,"Coverage","0","sesonality1","18","1",62.7586206896552
0.0213455345183229,0.0420749982987356,0.0651380594806394,"Coverage","0","sesonality1","18","1",64.1379310344828
0.0217945371944303,0.0429946982536281,0.0656275614075163,"Coverage","0","sesonality1","18","1",65.5172413793103
0.0216631667389983,0.0426064629144104,0.0654803216789123,"Coverage","0","sesonality1","18","1",66.8965517241379
0.022740984641479,0.0444213192615077,0.0674003568258443,"Coverage","0","sesonality1","18","1",68.2758620689655
0.0230815367911077,0.0446952243063985,0.0684795360490844,"Coverage","0","sesonality1","18","1",69.6551724137931
0.0227576999597802,0.0443926190981292,0.0679541355186761,"Coverage","0","sesonality1","18","1",71.0344827586207
0.0233852511083266,0.0456168959832749,0.0701118031914689,"Coverage","0","sesonality1","18","1",72.4137931034483
0.0237976328931794,0.0463821658053699,0.0711888623831489,"Coverage","0","sesonality1","18","1",73.7931034482759
0.0238941490925492,0.0464373202548474,0.0716720911938199,"Coverage","0","sesonality1","18","1",75.1724137931034
0.0245909317399648,0.0474268804251639,0.0727217538647355,"Coverage","0","sesonality1","18","1",76.551724137931
0.0247257786788379,0.0471627797661539,0.0725426259160757,"Coverage","0","sesonality1","18","1",77.9310344827586
0.0242897457925874,0.0471104030823517,0.0726944916180326,"Coverage","0","sesonality1","18","1",79.3103448275862
0.0243025811757328,0.0475560064069164,0.073958565224305,"Coverage","0","sesonality1","18","1",80.6896551724138
0.0252870821945612,0.0490555361752412,0.074484206556525,"Coverage","0","sesonality1","18","1",82.0689655172414
0.0245319054720195,0.048458520384293,0.0754881027632131,"Coverage","0","sesonality1","18","1",83.448275862069
0.0257084143822738,0.0493027526887044,0.076211824166791,"Coverage","0","sesonality1","18","1",84.8275862068966
0.026290812452091,0.0496809932768487,0.0766090138173968,"Coverage","0","sesonality1","18","1",86.2068965517241
0.0262477364750699,0.050188071931074,0.0775854385763886,"Coverage","0","sesonality1","18","1",87.5862068965517
0.0261902838031404,0.0513815881855001,0.0792380676930566,"Coverage","0","sesonality1","18","1",88.9655172413793
0.0255882843487896,0.0504888004092545,0.0784236426361113,"Coverage","0","sesonality1","18","1",90.3448275862069
0.0268090718747514,0.0521418520739492,0.0795228835158221,"Coverage","0","sesonality1","18","1",91.7241379310345
0.0270714529490307,0.0523393435033572,0.0808420488809316,"Coverage","0","sesonality1","18","1",93.1034482758621
0.0280227613092046,0.0528856830316899,0.0815148050189262,"Coverage","0","sesonality1","18","1",94.4827586206897
